cluster_id,label,tsne1,tsne2
BGC0000236,polyketide,-46.96492,-7.497161
BGC0000237,polyketide,-49.228626,-2.7225873
BGC0000238,polyketide,-41.354996,-5.422633
BGC0000239,polyketide,-43.670242,-9.44116
BGC0000240,polyketide,-42.293655,-4.011474
BGC0000241,polyketide,-42.441227,-3.993061
BGC0000242,polyketide,-47.375103,-1.4144961
BGC0000243,polyketide,-26.117466,19.152021
BGC0000244,polyketide,-0.8714567,-6.8168716
BGC0000245,polyketide,-35.284214,-6.6093597
BGC0000247,polyketide,-39.9563,-7.96395
BGC0000248,polyketide,-36.566315,-1.9626304
BGC0000249,polyketide,-21.10518,-9.21511
BGC0000252,polyketide,-22.373684,19.600061
BGC0000253,polyketide,-50.2062,-8.600191
BGC0000254,polyketide,-42.338997,-1.0196999
BGC0000255,polyketide,9.905722,28.248108
BGC0000256,polyketide,-45.737133,-2.4354718
BGC0000257,polyketide,38.998302,30.327211
BGC0000258,polyketide,40.574337,29.22341
BGC0000259,polyketide,40.60694,28.971838
BGC0000260,polyketide,39.831017,28.960226
BGC0000261,polyketide,-39.101498,2.1059978
BGC0000262,polyketide,-44.46861,-7.870086
BGC0000263,polyketide,-44.83591,-6.539885
BGC0000264,polyketide,-43.346874,-0.013172044
BGC0000265,polyketide,-36.788494,-10.345399
BGC0000266,polyketide,-47.333626,-0.0012762167
BGC0000267,polyketide,-42.912514,-10.32155
BGC0000268,polyketide,-10.965282,-2.083564
BGC0000269,polyketide,-40.023262,-4.6810193
BGC0000270,polyketide,-32.324715,-4.185683
BGC0000271,polyketide,-52.93519,-1.4828368
BGC0000272,polyketide,-53.244194,-6.442388
BGC0000273,polyketide,-30.636347,-4.83138
BGC0000274,polyketide,-26.258667,-5.329091
BGC0000275,polyketide,-50.133648,-3.1242847
BGC0000277,polyketide,-43.419254,-11.658703
BGC0000278,polyketide,-39.4494,-15.084191
BGC0000279,polyketide,-46.823475,-2.100874
BGC0000280,polyketide,-37.02707,9.366771
BGC0000281,polyketide,-37.29268,9.356507
BGC0000282,polyketide,-33.891724,13.894402
BGC0000283,other,-22.89039,-4.267389
BGC0000284,polyketide,0.5334804,32.97074
BGC0000285,polyketide,-36.211613,9.40557
BGC0000286,polyketide,-23.676062,6.5758114
BGC0000287,nrp,55.58769,-4.2405815
BGC0000288,nrp,-8.271464,-23.67582
BGC0000289,nrp,16.780312,-11.307056
BGC0000290,nrp,19.557655,-11.430151
BGC0000291,nrp,24.773945,-14.917555
BGC0000292,nrp,19.247684,-1.2819754
BGC0000293,nrp,25.174408,5.78165
BGC0000294,nrp,35.844337,-39.250244
BGC0000295,nrp,28.151472,-57.00626
BGC0000296,nrp,25.35373,-12.606475
BGC0000297,nrp,47.25787,4.331172
BGC0000298,nrp,47.387615,5.1643186
BGC0000300,nrp,37.78796,-32.05279
BGC0000301,nrp,57.989,1.7200689
BGC0000302,nrp,52.749565,0.92788684
BGC0000303,nrp,-22.088228,-7.929287
BGC0000304,nrp,35.29777,-8.420158
BGC0000305,nrp,55.69314,-17.39763
BGC0000306,nrp,38.7664,-15.637511
BGC0000307,nrp,43.77711,-10.214385
BGC0000308,nrp,63.015766,-20.040983
BGC0000309,nrp,43.567337,-37.290054
BGC0000310,nrp,53.194714,-22.060503
BGC0000311,nrp,20.634754,-10.470036
BGC0000312,nrp,28.830353,-19.787178
BGC0000313,nrp,25.903305,-23.289978
BGC0000314,nrp,34.043526,-14.240639
BGC0000315,nrp,27.438276,-16.214132
BGC0000316,nrp,21.665972,-17.300112
BGC0000319,nrp,19.198593,-7.909519
BGC0000320,nrp,42.494766,-6.613027
BGC0000321,nrp,22.103933,-1.2976804
BGC0000322,nrp,39.39782,-21.55399
BGC0000323,nrp,52.48441,-19.87315
BGC0000324,nrp,51.610096,10.370907
BGC0000325,nrp,39.21006,-35.524162
BGC0000326,nrp,38.928173,-21.305557
BGC0000327,nrp,-9.234176,-28.852076
BGC0000328,nrp,36.74539,1.7275946
BGC0000329,nrp,29.538145,-23.162552
BGC0000330,nrp,39.89875,-27.865625
BGC0000331,nrp,52.437553,0.8521449
BGC0000332,nrp,53.030415,2.0674806
BGC0000333,nrp,25.906948,-9.554292
BGC0000334,nrp,41.71635,-9.606044
BGC0000335,nrp,53.05895,-11.816825
BGC0000336,nrp,41.684242,-18.944733
BGC0000337,nrp,39.868664,-7.6007442
BGC0000339,nrp,28.122137,-9.69601
BGC0000340,nrp,-30.914228,-8.153456
BGC0000341,nrp,26.220377,-16.645456
BGC0000342,nrp,64.34122,-8.527907
BGC0000343,nrp,45.99188,-36.24175
BGC0000344,nrp,32.47115,-21.042942
BGC0000345,nrp,34.961475,2.076028
BGC0000346,nrp,31.968815,1.8891188
BGC0000347,nrp,50.902027,12.963938
BGC0000348,nrp,61.13228,-1.8812766
BGC0000349,nrp,39.387154,-33.349
BGC0000350,nrp,11.313981,-9.182905
BGC0000351,nrp,57.938705,-19.65938
BGC0000352,nrp,34.747078,-37.959747
BGC0000353,nrp,6.1507735,48.62763
BGC0000354,nrp,25.804224,-15.419551
BGC0000355,nrp,60.46691,-5.7627473
BGC0000356,nrp,19.694805,5.9152765
BGC0000357,nrp,64.09107,-8.177776
BGC0000359,nrp,47.22806,-32.511883
BGC0000360,nrp,20.928034,-15.40618
BGC0000362,nrp,23.078272,-5.4146624
BGC0000363,nrp,24.07219,-5.384778
BGC0000364,nrp,24.085772,-5.4126034
BGC0000365,nrp,23.556032,-5.1072173
BGC0000366,nrp,38.16139,-32.33409
BGC0000367,nrp,52.754326,-21.477419
BGC0000368,nrp,40.423607,-39.25653
BGC0000369,nrp,41.33736,-16.154007
BGC0000371,nrp,35.264366,-36.69912
BGC0000372,nrp,23.511694,5.896935
BGC0000373,nrp,15.779972,-17.642189
BGC0000374,nrp,37.55382,-20.172132
BGC0000375,nrp,22.420294,-26.513443
BGC0000376,nrp,16.945864,-14.4421425
BGC0000377,nrp,61.247787,-14.212587
BGC0000378,nrp,23.454573,-11.418386
BGC0000379,nrp,25.291338,-15.795051
BGC0000380,nrp,13.278879,14.266386
BGC0000381,nrp,47.4547,-17.681599
BGC0000382,nrp,-25.980795,-8.298121
BGC0000383,nrp,8.870107,-8.8197565
BGC0000384,nrp,27.436136,1.9373195
BGC0000385,nrp,46.95049,-20.661255
BGC0000386,nrp,41.329994,-31.997381
BGC0000387,nrp,-0.28950793,-14.17536
BGC0000388,nrp,26.543404,-19.860287
BGC0000391,nrp,27.453915,1.7870803
BGC0000392,nrp,35.86893,-37.482883
BGC0000393,nrp,53.285824,-14.120066
BGC0000394,nrp,19.33693,-13.646515
BGC0000395,nrp,27.341362,-17.855793
BGC0000396,nrp,41.342144,-12.667274
BGC0000397,nrp,54.16018,0.2653358
BGC0000398,nrp,50.607452,-18.531242
BGC0000399,nrp,49.415672,-19.23828
BGC0000400,nrp,56.849487,-19.2803
BGC0000401,nrp,44.924423,-36.72095
BGC0000402,nrp,54.55796,-14.058773
BGC0000403,nrp,56.59783,-20.723642
BGC0000404,nrp,29.114357,-26.550474
BGC0000405,nrp,29.114105,-26.549675
BGC0000406,nrp,16.34278,-12.781422
BGC0000407,nrp,52.074394,-24.974741
BGC0000408,nrp,58.024574,-20.808264
BGC0000409,nrp,-21.556753,-7.880046
BGC0000410,nrp,38.03364,-36.965992
BGC0000411,nrp,51.743244,-19.008638
BGC0000412,nrp,52.719948,9.80722
BGC0000413,nrp,1.6653035,-12.80165
BGC0000414,nrp,18.934767,-13.998318
BGC0000415,nrp,28.54652,-10.03908
BGC0000416,nrp,51.907936,7.7115154
BGC0000417,nrp,35.18898,-34.913364
BGC0000418,nrp,19.226212,-9.215464
BGC0000419,nrp,19.126984,-9.345531
BGC0000420,nrp,22.556274,5.426148
BGC0000421,nrp,58.09457,-4.246967
BGC0000422,nrp,5.0026793,-4.755359
BGC0000423,nrp,38.365955,-33.683235
BGC0000424,nrp,40.3646,-28.04726
BGC0000425,nrp,52.804615,-18.310566
BGC0000426,nrp,60.41103,-16.231989
BGC0000427,nrp,29.221617,-13.229166
BGC0000428,nrp,-22.596334,-8.396388
BGC0000429,nrp,22.193893,-13.718676
BGC0000430,nrp,54.56349,0.5643259
BGC0000431,nrp,36.053833,-17.006702
BGC0000432,nrp,-9.479494,-21.875416
BGC0000433,nrp,32.425602,-18.822758
BGC0000434,nrp,23.791603,-14.797863
BGC0000435,nrp,52.477722,-19.874477
BGC0000436,nrp,38.604874,6.025569
BGC0000437,nrp,53.693314,-17.300734
BGC0000438,nrp,56.389095,-16.300594
BGC0000439,nrp,26.825134,-15.435029
BGC0000440,nrp,16.832262,-10.581327
BGC0000441,nrp,17.460537,-10.753641
BGC0000442,nrp,24.607384,8.990013
BGC0000443,nrp,48.989372,-15.058751
BGC0000444,nrp,25.58792,-9.06228
BGC0000445,nrp,28.56626,-10.78717
BGC0000446,nrp,15.661851,-21.81705
BGC0000447,nrp,53.16268,-18.369354
BGC0000448,nrp,16.332756,-22.877867
BGC0000449,nrp,56.746452,-19.770334
BGC0000450,nrp,28.521963,-10.044494
BGC0000451,nrp,41.992474,-41.112938
BGC0000452,nrp,57.09944,-22.19942
BGC0000453,nrp,27.496841,-3.6505396
BGC0000454,nrp,41.59176,-38.940872
BGC0000455,nrp,20.275732,-9.6822405
BGC0000457,nrp,37.604,-29.57393
BGC0000458,nrp,21.735706,-17.222057
BGC0000459,nrp,35.986385,4.02989
BGC0000460,nrp,34.388546,-38.163574
BGC0000461,nrp,41.253853,-18.055363
BGC0000464,nrp,52.78556,-16.557009
BGC0000465,nrp,53.04948,6.9126143
BGC0000466,nrp,-8.910461,-10.6161995
BGC0000467,nrp,21.827986,39.596073
BGC0000468,ripp,-46.523716,-19.699856
BGC0000469,ripp,-16.351456,-6.7267284
BGC0000470,ripp,-19.975777,-4.3285356
BGC0000471,ripp,1.1028731,-68.63244
BGC0000472,ripp,3.5687077,-67.03574
BGC0000473,ripp,1.9000078,-69.780014
BGC0000474,ripp,1.9000078,-69.780014
BGC0000475,ripp,1.1332761,-69.493065
BGC0000476,ripp,-53.039978,-21.450293
BGC0000477,ripp,2.393937,-69.137985
BGC0000478,ripp,-53.039978,-21.450293
BGC0000479,ripp,4.569467,-67.12711
BGC0000480,ripp,2.1688013,-68.76893
BGC0000481,ripp,2.1473522,-67.56602
BGC0000482,ripp,-53.039978,-21.450293
BGC0000483,ripp,1.4345694,-68.81499
BGC0000484,ripp,-19.904549,-39.79309
BGC0000485,ripp,-8.6957655,8.402843
BGC0000486,ripp,-10.133531,9.588074
BGC0000487,ripp,7.9273562,-21.288374
BGC0000488,ripp,6.8070197,-18.909937
BGC0000489,ripp,14.355739,-28.02764
BGC0000490,ripp,10.397244,-25.068562
BGC0000491,ripp,-9.629221,9.279666
BGC0000494,ripp,13.991477,-27.94962
BGC0000495,ripp,-24.339853,-34.46231
BGC0000496,ripp,-14.124255,-58.79893
BGC0000497,ripp,-24.943104,-49.53362
BGC0000498,ripp,-26.847687,-49.55534
BGC0000499,ripp,-26.317198,-54.31283
BGC0000500,ripp,-27.025513,-46.591232
BGC0000501,ripp,-13.112296,-57.793404
BGC0000502,ripp,-27.095951,-46.55254
BGC0000503,ripp,-26.976843,-40.057407
BGC0000504,ripp,-27.03146,-46.63077
BGC0000506,ripp,-34.860264,-50.69722
BGC0000507,ripp,-34.653545,-44.67565
BGC0000508,ripp,-32.003815,-46.10008
BGC0000509,ripp,-32.902847,-48.0717
BGC0000510,ripp,3.1166904,-65.885475
BGC0000511,ripp,-34.234966,-51.030167
BGC0000513,ripp,-13.73513,-57.928074
BGC0000514,ripp,-31.97966,-46.125828
BGC0000515,ripp,-34.04353,-50.362225
BGC0000516,ripp,-26.301075,-48.523148
BGC0000517,ripp,-23.405603,-53.22827
BGC0000518,ripp,-3.8793552,-3.5472167
BGC0000519,ripp,-21.525373,-48.61827
BGC0000520,ripp,-23.001337,-51.402546
BGC0000521,ripp,-27.807772,-50.325825
BGC0000522,ripp,5.7482433,-9.29524
BGC0000523,ripp,-27.99669,-48.777107
BGC0000525,ripp,-23.585897,-53.86355
BGC0000526,ripp,-27.694708,-51.61053
BGC0000527,ripp,-29.910189,-50.58896
BGC0000528,ripp,-27.298126,-42.86896
BGC0000529,ripp,-32.822563,-41.336666
BGC0000530,ripp,-31.98949,-44.920475
BGC0000531,ripp,-31.885347,-44.604767
BGC0000532,ripp,-25.52314,-54.311718
BGC0000533,ripp,-32.377884,-45.325893
BGC0000534,ripp,-26.264307,-52.710697
BGC0000535,ripp,-34.154854,-49.809418
BGC0000536,ripp,-34.154854,-49.809418
BGC0000537,ripp,-34.94973,-48.83723
BGC0000538,ripp,-35.91764,-49.28605
BGC0000539,ripp,-28.206778,-51.07232
BGC0000540,ripp,-34.144676,-46.536846
BGC0000541,ripp,-34.299683,-42.62385
BGC0000542,ripp,-34.299683,-42.62385
BGC0000543,ripp,-33.988358,-44.719112
BGC0000544,ripp,-32.994507,-41.701046
BGC0000545,ripp,-27.733257,-52.427227
BGC0000546,ripp,-13.8810005,-58.20745
BGC0000547,ripp,4.8828535,-16.877295
BGC0000548,ripp,-26.89808,-51.60092
BGC0000549,ripp,-33.71906,-49.984085
BGC0000550,ripp,-27.497631,-53.693974
BGC0000551,ripp,-13.112296,-57.793404
BGC0000552,ripp,-24.943104,-49.53362
BGC0000553,ripp,-14.226022,-58.96034
BGC0000554,ripp,-23.073639,-50.386684
BGC0000555,ripp,-23.625246,-50.702477
BGC0000556,ripp,-32.575413,-50.965836
BGC0000557,ripp,-27.348381,-52.195595
BGC0000558,ripp,-1.4760098,-52.47279
BGC0000559,ripp,-34.37652,-51.6044
BGC0000560,ripp,-34.163998,-46.464474
BGC0000561,ripp,-26.971361,-49.52592
BGC0000562,ripp,-28.242586,-54.236805
BGC0000563,ripp,-21.194683,-45.445152
BGC0000564,ripp,19.827341,-32.159584
BGC0000565,ripp,5.1955657,-15.330018
BGC0000566,ripp,19.830765,-32.15374
BGC0000568,ripp,-42.810448,-26.51701
BGC0000569,ripp,-41.95492,-27.041618
BGC0000570,ripp,-62.7902,-39.6139
BGC0000571,ripp,-59.970398,-45.261597
BGC0000572,ripp,-60.7115,-39.895367
BGC0000573,ripp,-63.60949,-36.760868
BGC0000574,ripp,-63.916534,-39.499077
BGC0000575,ripp,-58.57373,-41.86995
BGC0000576,ripp,-63.09041,-36.311306
BGC0000577,ripp,-63.518513,-37.076366
BGC0000578,ripp,-59.31854,-41.720947
BGC0000579,ripp,-58.92232,-39.48739
BGC0000580,ripp,-62.7902,-39.6139
BGC0000581,ripp,-54.898273,-41.540176
BGC0000582,ripp,-26.043045,-6.0508313
BGC0000583,ripp,-4.953679,-13.096873
BGC0000584,ripp,-9.590067,-45.830715
BGC0000585,ripp,-0.8976094,2.1961434
BGC0000586,ripp,-10.788231,-49.11082
BGC0000587,ripp,-10.549156,-48.658363
BGC0000588,ripp,-10.835555,-47.744682
BGC0000589,ripp,-10.103886,-47.912533
BGC0000590,ripp,-9.163133,-48.066544
BGC0000591,ripp,1.5992146,-5.9248385
BGC0000592,ripp,3.0658793,-19.700308
BGC0000594,ripp,10.466891,-0.5698897
BGC0000595,ripp,0.2520157,-23.266724
BGC0000596,ripp,0.22839798,-23.225773
BGC0000597,ripp,0.54795796,-23.785494
BGC0000598,ripp,-29.788567,-6.709338
BGC0000599,ripp,-14.974065,-38.74537
BGC0000600,ripp,-14.784978,-38.680824
BGC0000601,ripp,-14.862094,-37.573208
BGC0000602,ripp,0.8081746,-12.100438
BGC0000603,ripp,-34.585796,-32.564156
BGC0000604,ripp,-37.058704,-35.5095
BGC0000605,ripp,-35.958656,-38.270687
BGC0000606,ripp,-38.113564,-39.42986
BGC0000607,ripp,-22.141819,-31.379063
BGC0000608,ripp,5.5286417,-27.504297
BGC0000609,ripp,-33.167507,-9.337754
BGC0000610,ripp,4.5377507,-23.167421
BGC0000611,ripp,-34.927185,-33.770645
BGC0000612,ripp,-28.476856,-8.084136
BGC0000613,ripp,-36.261543,-37.342285
BGC0000614,ripp,-35.721485,-34.457752
BGC0000615,ripp,4.3634386,-23.28952
BGC0000616,ripp,14.5528755,-28.072025
BGC0000617,ripp,-14.618533,-47.369396
BGC0000618,ripp,-8.305982,7.8692117
BGC0000619,ripp,-15.348016,-50.63051
BGC0000620,ripp,5.5156894,-9.199727
BGC0000621,ripp,-5.381334,21.17442
BGC0000622,ripp,-2.5391555,-10.388294
BGC0000623,ripp,-19.761879,-56.009773
BGC0000624,ripp,-13.176192,-50.639694
BGC0000625,ripp,-3.8948023,-27.390238
BGC0000626,ripp,-25.561209,-51.8427
BGC0000627,ripp,-20.948572,-7.5639987
BGC0000628,ripp,-34.643204,-34.879604
BGC0000630,terpene,7.2771654,22.843407
BGC0000631,terpene,-54.973255,17.424559
BGC0000632,terpene,-23.264278,11.108137
BGC0000633,terpene,5.954709,19.77727
BGC0000634,terpene,8.270986,22.815458
BGC0000635,terpene,7.662358,22.354519
BGC0000636,terpene,6.937071,19.96794
BGC0000637,terpene,3.2591085,21.380455
BGC0000638,terpene,5.6755757,23.195396
BGC0000639,terpene,5.6755757,23.195396
BGC0000640,terpene,6.3775916,22.569483
BGC0000641,terpene,5.6755757,23.195396
BGC0000642,terpene,5.8270807,22.629923
BGC0000643,terpene,8.243297,22.773409
BGC0000644,terpene,3.2475648,21.4449
BGC0000645,terpene,3.3437934,23.476011
BGC0000646,terpene,6.397128,23.800611
BGC0000647,terpene,3.401185,23.611662
BGC0000648,terpene,7.7054157,20.059069
