cluster_id,label,tsne1,tsne2
BGC0000102,polyketide,41.35371,-12.405183
BGC0000103,polyketide,56.235634,-37.199394
BGC0000104,polyketide,-7.3828135,-47.943825
BGC0000105,polyketide,52.631927,-34.124924
BGC0000106,polyketide,52.271286,-29.876358
BGC0000107,polyketide,1.5356623,-59.398838
BGC0000108,polyketide,49.41377,-29.419481
BGC0000109,polyketide,50.982952,-29.046856
BGC0000110,polyketide,34.86776,-10.134402
BGC0000111,polyketide,30.22716,-6.5395875
BGC0000112,polyketide,27.249323,-25.80665
BGC0000113,polyketide,36.720657,-10.4251
BGC0000114,polyketide,49.35211,-36.412697
BGC0000115,polyketide,53.97477,-37.68144
BGC0000116,polyketide,54.037586,-37.237923
BGC0000117,polyketide,52.473362,-35.73304
BGC0000118,polyketide,-17.334465,13.691899
BGC0000119,polyketide,9.307535,-4.5467153
BGC0000120,polyketide,-5.408941,-41.9077
BGC0000121,polyketide,-5.695679,-56.76963
BGC0000122,polyketide,29.517523,-5.883775
BGC0000123,polyketide,46.995415,-23.829065
BGC0000124,polyketide,37.71592,-13.283959
BGC0000125,polyketide,48.880325,-29.046734
BGC0000126,polyketide,42.82731,-22.78036
BGC0000127,polyketide,21.548298,-2.3743815
BGC0000128,polyketide,21.629139,-1.9760491
BGC0000129,polyketide,-10.5995655,-38.422043
BGC0000130,polyketide,20.546864,-4.651619
BGC0000131,polyketide,-0.17237966,-9.020672
BGC0000132,polyketide,1.3950987,-26.223333
BGC0000133,polyketide,43.882233,-18.308176
BGC0000134,polyketide,-0.22912769,-51.933384
BGC0000135,polyketide,53.503517,-30.981571
BGC0000136,polyketide,57.03296,-25.393648
BGC0000137,polyketide,51.370037,-25.502474
BGC0000138,polyketide,3.281653,-26.761724
BGC0000140,polyketide,-18.562435,-19.513504
BGC0000141,polyketide,56.30907,-24.297945
BGC0000142,polyketide,47.413986,-29.037722
BGC0000143,polyketide,4.456162,-25.267117
BGC0000144,polyketide,52.79868,-37.69883
BGC0000145,nrp,2.3472295,0.4593037
BGC0000146,polyketide,4.16954,-38.510063
BGC0000147,polyketide,45.833,-24.669973
BGC0000148,polyketide,50.672318,-28.08654
BGC0000149,polyketide,53.13999,-33.23027
BGC0000150,nrp,26.880833,-25.364498
BGC0000151,polyketide,56.193848,-41.18472
BGC0000152,polyketide,10.597431,-57.069027
BGC0000153,nrp,44.802135,-12.23767
BGC0000154,polyketide,-6.072706,-45.875755
BGC0000156,polyketide,2.2331865,-57.0102
BGC0000157,polyketide,48.852364,-16.581827
BGC0000158,polyketide,49.19033,-17.058474
BGC0000159,polyketide,54.216297,-32.165684
BGC0000160,polyketide,-6.1632237,-36.669975
BGC0000161,polyketide,-7.574905,-53.935673
BGC0000162,polyketide,54.770515,-27.163578
BGC0000163,polyketide,51.92232,-38.579857
BGC0000164,polyketide,49.28531,-35.179684
BGC0000165,polyketide,49.73001,-26.033068
BGC0000166,polyketide,36.474335,-10.0595875
BGC0000167,polyketide,39.55513,-17.385744
BGC0000168,polyketide,-6.3004723,-27.26484
BGC0000170,polyketide,-12.094094,-38.465256
BGC0000171,polyketide,35.68095,-4.878129
BGC0000172,polyketide,33.666805,-5.573152
BGC0000173,polyketide,58.680996,-5.680885
BGC0000174,polyketide,62.315987,-1.7889335
BGC0000175,polyketide,33.6585,-5.5398192
BGC0000176,polyketide,63.31545,-3.339411
BGC0000177,polyketide,57.523407,-4.793352
BGC0000178,polyketide,65.82873,-3.8456788
BGC0000179,polyketide,68.275185,-2.4987319
BGC0000180,polyketide,30.110987,-5.0316844
BGC0000181,polyketide,55.009007,-5.9106355
BGC0000182,polyketide,60.621147,-5.424417
BGC0000184,polyketide,69.355415,-2.0627973
BGC0000185,polyketide,55.528534,-3.4393563
BGC0000186,nrp,65.72622,-2.2577214
BGC0000187,polyketide,11.522131,-2.6406624
BGC0000188,alkaloid,-15.386728,1.4233184
BGC0000189,polyketide,-2.2194061,-5.8801885
BGC0000190,polyketide,-33.41031,-18.344275
BGC0000191,polyketide,-36.62165,-5.153036
BGC0000192,polyketide,-36.99677,-5.688895
BGC0000193,polyketide,-37.033585,-3.0535817
BGC0000194,polyketide,-24.143284,-11.543188
BGC0000195,polyketide,-24.828566,-11.382083
BGC0000196,polyketide,-12.854389,-5.861556
BGC0000197,polyketide,-36.511917,-8.567715
BGC0000198,polyketide,-33.99626,-6.7554135
BGC0000199,polyketide,-34.026558,-3.1833706
BGC0000200,polyketide,-32.472263,-17.891836
BGC0000201,polyketide,-35.618797,-12.465056
BGC0000202,polyketide,-28.429295,-11.011612
BGC0000203,polyketide,-29.344116,-7.6766706
BGC0000204,polyketide,-36.824486,-18.88891
BGC0000205,polyketide,-15.622035,-12.132581
BGC0000207,polyketide,-12.609013,2.8620465
BGC0000208,polyketide,-29.155182,-14.394978
BGC0000209,polyketide,-28.352478,-12.085215
BGC0000210,polyketide,-33.470985,-4.9916425
BGC0000211,polyketide,-32.65058,-10.167821
BGC0000212,polyketide,-34.79188,-4.567481
BGC0000213,polyketide,-21.663593,-5.524566
BGC0000214,polyketide,-37.28172,-6.560413
BGC0000215,polyketide,-38.7269,-18.467693
BGC0000216,polyketide,-30.615032,-6.79894
BGC0000217,polyketide,-26.19843,-18.922699
BGC0000218,polyketide,-26.20469,-18.930824
BGC0000219,polyketide,-32.353653,-13.266962
BGC0000220,polyketide,-19.167988,-14.876446
BGC0000221,polyketide,-24.669685,-13.742484
BGC0000222,polyketide,-31.341448,-8.557811
BGC0000223,polyketide,-26.086771,-7.72495
BGC0000224,polyketide,-33.340233,-18.376474
BGC0000225,polyketide,-11.210394,-4.4634004
BGC0000226,polyketide,-33.98986,-9.652032
BGC0000227,polyketide,-31.460896,-3.0857801
BGC0000229,polyketide,-32.821804,-7.1562634
BGC0000230,polyketide,-33.116272,-16.153353
BGC0000231,polyketide,-26.829899,-19.04813
BGC0000232,polyketide,-31.743107,-14.5302725
BGC0000233,polyketide,-30.336258,-5.8179526
BGC0000234,polyketide,-37.425434,-15.118797
BGC0000235,polyketide,-34.824093,-14.718194
BGC0000236,polyketide,-33.546555,-12.158989
BGC0000237,polyketide,-36.02718,-17.627794
BGC0000238,polyketide,-27.579567,-7.4154177
BGC0000239,polyketide,-34.637333,-8.171893
BGC0000240,polyketide,-28.661339,-8.8620405
BGC0000241,polyketide,-28.86159,-9.059515
BGC0000242,polyketide,-31.142767,-16.43697
BGC0000243,polyketide,-4.8655515,-5.681533
BGC0000244,polyketide,-1.5495472,49.715908
BGC0000245,polyketide,-31.462399,-4.0761924
BGC0000247,polyketide,-32.97618,-5.419364
BGC0000248,polyketide,-23.887407,-13.3760195
BGC0000249,polyketide,-18.094212,3.9590058
BGC0000252,polyketide,-20.14527,-15.471771
BGC0000253,polyketide,-35.849514,-14.409941
BGC0000254,polyketide,-29.527985,-14.843275
BGC0000255,polyketide,-15.719192,-12.060289
BGC0000256,polyketide,-34.87219,-16.308767
BGC0000257,polyketide,19.67105,-12.18429
BGC0000258,polyketide,17.890007,-13.773224
BGC0000259,polyketide,17.953035,-13.672984
BGC0000260,polyketide,18.34281,-12.934749
BGC0000261,polyketide,-5.3328214,-8.442356
BGC0000262,polyketide,-31.726856,-7.611922
BGC0000263,polyketide,-32.966026,-10.1774025
BGC0000264,polyketide,-29.289062,-15.731164
BGC0000265,polyketide,-37.720055,-5.044998
BGC0000266,polyketide,-33.525192,-16.289011
BGC0000267,polyketide,-35.25342,-7.2569695
BGC0000268,polyketide,-26.037588,-7.029055
BGC0000269,polyketide,-28.399797,-6.368729
BGC0000270,polyketide,-23.560213,-4.1594243
BGC0000271,polyketide,-38.226875,-18.377195
BGC0000272,polyketide,-39.25662,-15.078041
BGC0000273,polyketide,-22.27445,-3.264901
BGC0000274,polyketide,-23.22614,-1.2180209
BGC0000275,polyketide,-36.267025,-17.590158
BGC0000277,polyketide,-36.14093,-7.2751465
BGC0000278,polyketide,-40.969345,-1.304197
BGC0000279,polyketide,-27.344978,-8.686627
BGC0000280,polyketide,-39.593533,-26.0811
BGC0000281,polyketide,-39.53531,-25.939434
BGC0000282,polyketide,-42.08431,-27.655949
BGC0000283,other,-0.36658767,-3.1225524
BGC0000284,polyketide,11.740919,-34.080902
BGC0000285,polyketide,-39.917206,-26.887081
BGC0000286,polyketide,-16.865446,-10.750358
BGC0000287,nrp,15.431395,36.022854
BGC0000288,nrp,9.318227,-2.6524904
BGC0000289,nrp,46.70971,16.464903
BGC0000290,nrp,43.308758,16.423994
BGC0000291,nrp,49.897495,19.070993
BGC0000292,nrp,-11.109348,-18.291475
BGC0000293,nrp,-4.426594,-20.196804
BGC0000294,nrp,0.09961686,34.814823
BGC0000295,nrp,-2.0388935,55.027306
BGC0000296,nrp,26.099886,14.985821
BGC0000297,nrp,14.900791,27.580248
BGC0000298,nrp,15.912362,28.076681
BGC0000300,nrp,23.354668,23.255026
BGC0000301,nrp,22.70599,32.466602
BGC0000302,nrp,22.284487,30.005959
BGC0000303,nrp,-17.822273,2.0734158
BGC0000304,nrp,24.043356,8.817431
BGC0000305,nrp,33.002663,33.40852
BGC0000306,nrp,28.066036,20.865149
BGC0000307,nrp,32.60157,36.563286
BGC0000308,nrp,23.848253,42.45136
BGC0000309,nrp,6.610592,36.009083
BGC0000310,nrp,36.84826,31.29596
BGC0000311,nrp,41.52049,16.591904
BGC0000312,nrp,13.477021,25.322609
BGC0000313,nrp,6.7112064,25.789236
BGC0000314,nrp,27.683563,36.109554
BGC0000315,nrp,47.243988,18.919012
BGC0000316,nrp,26.82739,18.511211
BGC0000319,nrp,12.797981,10.899956
BGC0000320,nrp,18.607899,24.648214
BGC0000321,nrp,-9.116311,-16.381973
BGC0000322,nrp,28.691076,23.139194
BGC0000323,nrp,31.477442,32.930122
BGC0000324,nrp,16.575796,29.939976
BGC0000325,nrp,5.700338,38.602966
BGC0000326,nrp,30.049618,22.132898
BGC0000327,nrp,-23.486538,14.049831
BGC0000328,nrp,11.095054,26.82009
BGC0000329,nrp,2.067952,21.69091
BGC0000330,nrp,26.372171,24.446203
BGC0000331,nrp,22.257244,29.927757
BGC0000332,nrp,21.806583,29.182558
BGC0000333,nrp,39.788254,14.798841
BGC0000334,nrp,46.285656,23.47377
BGC0000335,nrp,29.149628,29.883558
BGC0000336,nrp,40.66058,23.829006
BGC0000337,nrp,40.43999,11.482726
BGC0000339,nrp,24.94613,15.619739
BGC0000340,nrp,-12.591935,-0.16006237
BGC0000341,nrp,50.420288,19.731901
BGC0000342,nrp,18.997385,47.57334
BGC0000343,nrp,5.964995,33.450848
BGC0000344,nrp,48.6304,22.538307
BGC0000345,nrp,13.294497,16.126324
BGC0000346,nrp,16.927639,9.749294
BGC0000347,nrp,20.145613,4.521296
BGC0000348,nrp,15.38411,49.388714
BGC0000349,nrp,7.8259497,38.215763
BGC0000350,nrp,8.470406,4.3100247
BGC0000351,nrp,20.979944,39.116
BGC0000352,nrp,0.58521086,34.023342
BGC0000353,nrp,28.42186,-2.3860154
BGC0000354,nrp,45.42329,19.35218
BGC0000355,nrp,15.334181,46.074833
BGC0000356,nrp,-8.025143,-20.373245
BGC0000357,nrp,18.274801,46.513645
BGC0000359,nrp,14.177929,39.41024
BGC0000360,nrp,30.647358,15.36862
BGC0000362,nrp,31.992945,11.25142
BGC0000363,nrp,30.655169,11.653302
BGC0000364,nrp,30.716751,11.639791
BGC0000365,nrp,31.742804,11.295789
BGC0000366,nrp,22.883114,23.904915
BGC0000367,nrp,42.40893,26.320549
BGC0000368,nrp,3.7803266,36.869305
BGC0000369,nrp,40.350136,20.28764
BGC0000371,nrp,1.9258145,32.992966
BGC0000372,nrp,-5.6123285,-20.73272
BGC0000373,nrp,-5.8840814,4.9448857
BGC0000374,nrp,30.735895,21.545746
BGC0000375,nrp,4.261921,-9.890938
BGC0000376,nrp,12.130522,9.128017
BGC0000377,nrp,18.878695,43.12717
BGC0000378,nrp,32.095657,18.209288
BGC0000379,nrp,48.7462,19.71295
BGC0000380,nrp,44.25385,0.9570608
BGC0000381,nrp,29.268293,33.927868
BGC0000382,nrp,-5.3859854,-2.196336
BGC0000383,nrp,35.7322,11.482812
BGC0000384,nrp,-2.9290426,-17.473013
BGC0000385,nrp,32.161858,27.345377
BGC0000386,nrp,8.0120535,39.986835
BGC0000387,nrp,4.4963393,3.0685706
BGC0000388,nrp,27.72917,17.026903
BGC0000391,nrp,-2.9714103,-17.458038
BGC0000392,nrp,1.4023354,33.445904
BGC0000393,nrp,35.605938,32.45551
BGC0000394,nrp,13.662482,9.271363
BGC0000395,nrp,8.817223,24.620516
BGC0000396,nrp,19.323023,39.59262
BGC0000397,nrp,23.011103,29.979774
BGC0000398,nrp,32.855423,31.466396
BGC0000399,nrp,32.7995,30.019827
BGC0000400,nrp,36.422848,33.017654
BGC0000401,nrp,6.7364016,32.59078
BGC0000402,nrp,32.72757,34.548374
BGC0000403,nrp,33.711357,34.274044
BGC0000404,nrp,12.530174,31.874681
BGC0000405,nrp,12.536123,31.87252
BGC0000406,nrp,11.770926,7.9835644
BGC0000407,nrp,37.765217,29.352448
BGC0000408,nrp,34.593613,34.319595
BGC0000409,nrp,-17.970215,1.9037517
BGC0000410,nrp,-0.27217892,36.671078
BGC0000411,nrp,33.91841,31.485157
BGC0000412,nrp,17.008694,31.228481
BGC0000413,nrp,52.254948,20.767736
BGC0000414,nrp,11.752488,10.554731
BGC0000415,nrp,24.879992,15.985877
BGC0000416,nrp,16.544144,31.35629
BGC0000417,nrp,5.6324415,31.668839
BGC0000418,nrp,41.99953,15.462358
BGC0000419,nrp,42.35961,15.574795
BGC0000420,nrp,-6.2317357,-20.395397
BGC0000421,nrp,12.988101,45.80786
BGC0000422,nrp,41.535847,14.106897
BGC0000423,nrp,22.314802,23.709618
BGC0000424,nrp,26.184942,23.570684
BGC0000425,nrp,43.71562,27.869583
BGC0000426,nrp,20.061739,41.65286
BGC0000427,nrp,11.204576,28.032635
BGC0000428,nrp,-18.342337,2.0636292
BGC0000429,nrp,48.62893,18.51417
BGC0000430,nrp,20.155823,30.864489
BGC0000431,nrp,36.621048,22.745056
BGC0000432,nrp,-18.487719,14.164103
BGC0000433,nrp,36.679493,27.01499
BGC0000434,nrp,43.375397,17.781475
BGC0000435,nrp,31.477442,32.930122
BGC0000436,nrp,14.216877,19.69311
BGC0000437,nrp,46.174084,28.312994
BGC0000438,nrp,44.26491,28.615627
BGC0000439,nrp,47.648335,19.03015
BGC0000440,nrp,47.12321,16.800388
BGC0000441,nrp,46.148235,16.698105
BGC0000442,nrp,-4.7439876,-22.914896
BGC0000443,nrp,29.70454,29.867155
BGC0000444,nrp,9.694926,21.545835
BGC0000445,nrp,42.016003,18.96681
BGC0000446,nrp,-2.8449485,16.555664
BGC0000447,nrp,43.716278,27.894705
BGC0000448,nrp,-3.0449889,17.510345
BGC0000449,nrp,36.381824,32.88146
BGC0000450,nrp,24.896622,15.960125
BGC0000451,nrp,3.5489988,35.660133
BGC0000452,nrp,36.11842,34.804253
BGC0000453,nrp,20.431463,9.7835655
BGC0000454,nrp,4.203721,36.182644
BGC0000455,nrp,41.3137,15.80639
BGC0000457,nrp,7.0501018,41.62658
BGC0000458,nrp,26.601915,18.47595
BGC0000459,nrp,51.44731,18.117596
BGC0000460,nrp,0.5360425,33.53315
BGC0000461,nrp,39.843616,23.859947
BGC0000464,nrp,46.604595,28.190912
BGC0000465,nrp,20.972523,49.47613
BGC0000466,nrp,-13.030875,5.567863
BGC0000467,nrp,8.5108185,-32.776085
BGC0000468,ripp,-43.707214,-21.020672
BGC0000469,ripp,-21.349998,1.8775774
BGC0000470,ripp,-48.61294,-5.992512
BGC0000471,ripp,-52.993313,33.995667
BGC0000472,ripp,-52.46416,36.285603
BGC0000473,ripp,-54.083405,34.318848
BGC0000474,ripp,-54.083405,34.318848
BGC0000475,ripp,-53.657864,33.62243
BGC0000476,ripp,-53.143505,28.18474
BGC0000477,ripp,-53.902374,35.034138
BGC0000478,ripp,-53.143505,28.18474
BGC0000479,ripp,-52.660404,36.96106
BGC0000480,ripp,-53.608673,34.805126
BGC0000481,ripp,-52.24143,34.84568
BGC0000482,ripp,-53.143505,28.18474
BGC0000483,ripp,-53.23434,34.444874
BGC0000484,ripp,-24.51452,44.05847
BGC0000485,ripp,-62.81516,-10.739504
BGC0000486,ripp,-63.41853,-4.5496783
BGC0000487,ripp,-14.606396,41.501156
BGC0000488,ripp,-14.939664,42.677876
BGC0000489,ripp,-14.666716,44.035248
BGC0000490,ripp,-12.630587,41.781616
BGC0000491,ripp,-63.39642,-4.918492
BGC0000494,ripp,-14.807501,43.72339
BGC0000495,ripp,-20.949936,1.128792
BGC0000496,ripp,-32.754143,53.43455
BGC0000497,ripp,-30.772133,41.00327
BGC0000498,ripp,-31.099586,37.97793
BGC0000499,ripp,-35.065197,43.249214
BGC0000500,ripp,-31.927824,44.080208
BGC0000501,ripp,-33.542847,54.00347
BGC0000502,ripp,-32.092007,44.271473
BGC0000503,ripp,-31.719187,32.858418
BGC0000504,ripp,-31.910238,44.066425
BGC0000506,ripp,-36.4885,36.295628
BGC0000507,ripp,-41.417557,34.560143
BGC0000508,ripp,-40.656536,37.857826
BGC0000509,ripp,-37.594795,35.23865
BGC0000510,ripp,-49.795044,37.6571
BGC0000511,ripp,-36.257927,37.305622
BGC0000513,ripp,-33.141193,53.57837
BGC0000514,ripp,-40.659943,37.841442
BGC0000515,ripp,-36.915714,37.5416
BGC0000516,ripp,-30.068869,39.503872
BGC0000517,ripp,-29.478056,42.712173
BGC0000518,ripp,-21.916342,18.393213
BGC0000519,ripp,-25.479158,37.688526
BGC0000520,ripp,-28.953447,41.72432
BGC0000521,ripp,-33.03305,40.68566
BGC0000522,ripp,-28.852669,26.716518
BGC0000523,ripp,-30.436684,36.756805
BGC0000525,ripp,-29.603535,43.28603
BGC0000526,ripp,-34.23224,40.955585
BGC0000527,ripp,-33.290382,39.08143
BGC0000528,ripp,-33.02288,38.512634
BGC0000529,ripp,-38.331154,32.19246
BGC0000530,ripp,-41.37594,37.437355
BGC0000531,ripp,-41.81563,37.29625
BGC0000532,ripp,-35.02008,43.569588
BGC0000533,ripp,-41.001797,37.29465
BGC0000534,ripp,-33.747627,42.716614
BGC0000535,ripp,-37.274586,37.20573
BGC0000536,ripp,-37.274525,37.20646
BGC0000537,ripp,-37.814835,38.382435
BGC0000538,ripp,-38.269413,37.232
BGC0000539,ripp,-33.50744,40.598663
BGC0000540,ripp,-39.639977,36.19817
BGC0000541,ripp,-40.038918,33.632267
BGC0000542,ripp,-40.03869,33.632164
BGC0000543,ripp,-41.113705,34.613625
BGC0000544,ripp,-38.780735,33.01794
BGC0000545,ripp,-34.04563,41.56385
BGC0000546,ripp,-32.837975,53.4042
BGC0000547,ripp,-20.908419,-0.13447879
BGC0000548,ripp,-33.10929,41.803055
BGC0000549,ripp,-37.06513,36.92043
BGC0000550,ripp,-35.073986,42.463394
BGC0000551,ripp,-33.542847,54.00347
BGC0000552,ripp,-30.772133,41.00327
BGC0000553,ripp,-32.559334,53.33948
BGC0000554,ripp,-28.709732,41.126873
BGC0000555,ripp,-29.200844,40.630062
BGC0000556,ripp,-36.188778,38.696968
BGC0000557,ripp,-33.783215,41.651867
BGC0000558,ripp,-21.318764,46.47077
BGC0000559,ripp,-35.773113,36.596092
BGC0000560,ripp,-39.747322,36.119656
BGC0000561,ripp,-31.102463,37.87717
BGC0000562,ripp,-63.099125,-9.971744
BGC0000563,ripp,-25.718874,36.815292
BGC0000564,ripp,-40.621605,43.40463
BGC0000565,ripp,-20.87515,13.11544
BGC0000566,ripp,-40.623093,43.40793
BGC0000568,ripp,-45.84078,30.082197
BGC0000569,ripp,-45.645718,30.787502
BGC0000570,ripp,-47.34292,62.7568
BGC0000571,ripp,-41.101227,61.96718
BGC0000572,ripp,-45.72295,61.562122
BGC0000573,ripp,-47.802994,59.58148
BGC0000574,ripp,-47.836212,61.975822
BGC0000575,ripp,-43.3629,61.58294
BGC0000576,ripp,-47.297894,59.058613
BGC0000577,ripp,-47.52031,59.736885
BGC0000578,ripp,-44.0017,61.060074
BGC0000579,ripp,-45.107624,60.049904
BGC0000580,ripp,-47.34292,62.7568
BGC0000581,ripp,-42.038227,63.50764
BGC0000582,ripp,-24.36856,0.74652433
BGC0000583,ripp,-28.27124,0.4741729
BGC0000584,ripp,-24.864643,49.54401
BGC0000585,ripp,-12.533698,15.278235
BGC0000586,ripp,-26.88173,49.574333
BGC0000587,ripp,-26.40998,49.147316
BGC0000588,ripp,-26.277948,48.3694
BGC0000589,ripp,-25.893806,49.01205
BGC0000590,ripp,-25.690252,47.916885
BGC0000591,ripp,-3.9174197,24.330946
BGC0000592,ripp,-4.5049553,28.891417
BGC0000594,ripp,-3.6804636,24.919699
BGC0000595,ripp,-14.050583,21.42291
BGC0000596,ripp,-14.044487,21.428919
BGC0000597,ripp,-13.9705305,21.854568
BGC0000598,ripp,-29.802996,35.849472
BGC0000599,ripp,-21.522367,35.213364
BGC0000600,ripp,-21.347475,35.30718
BGC0000601,ripp,-20.785604,34.763157
BGC0000602,ripp,-24.154224,39.545307
BGC0000603,ripp,-37.139874,27.474318
BGC0000604,ripp,-39.92211,28.551748
BGC0000605,ripp,-40.411045,30.198942
BGC0000606,ripp,-40.816673,31.283123
BGC0000607,ripp,-35.220215,27.645678
BGC0000608,ripp,-19.880669,28.395157
BGC0000609,ripp,-34.953556,-1.6317695
BGC0000610,ripp,-25.780024,21.936724
BGC0000611,ripp,-37.329453,28.63378
BGC0000612,ripp,-36.42018,28.94436
BGC0000613,ripp,-40.369766,29.463879
BGC0000614,ripp,-38.148163,28.619534
BGC0000615,ripp,-25.829773,21.986506
BGC0000616,ripp,-14.616971,44.180088
BGC0000617,ripp,-29.871384,46.469055
BGC0000618,ripp,-63.409595,-10.955765
BGC0000619,ripp,-30.793652,47.681206
BGC0000620,ripp,-28.641062,27.014048
BGC0000621,ripp,-61.726357,-9.815284
BGC0000622,ripp,-49.786682,37.671906
BGC0000623,ripp,-34.520695,47.58816
BGC0000624,ripp,-29.097565,48.579967
BGC0000625,ripp,-35.96938,19.937706
BGC0000626,ripp,-32.211124,41.720478
BGC0000627,ripp,-11.682314,-11.915399
BGC0000628,ripp,-39.432793,30.075617
BGC0000630,terpene,-43.105267,-41.189198
BGC0000631,terpene,-23.380838,-44.957798
BGC0000632,terpene,-22.62749,-23.387768
BGC0000633,terpene,-41.7292,-38.586716
BGC0000634,terpene,-43.970646,-40.763332
BGC0000635,terpene,-43.488216,-40.776585
BGC0000636,terpene,-43.139675,-38.61651
BGC0000637,terpene,-45.145844,-41.729702
BGC0000638,terpene,-41.730255,-41.43901
BGC0000639,terpene,-41.730255,-41.43901
BGC0000640,terpene,-42.65483,-41.527584
BGC0000641,terpene,-41.730255,-41.43901
BGC0000642,terpene,-42.20248,-41.126686
BGC0000643,terpene,-43.962963,-40.72954
BGC0000644,terpene,-45.01968,-41.932606
BGC0000645,terpene,-44.176807,-42.731445
BGC0000646,terpene,-42.088253,-42.210308
BGC0000647,terpene,-43.73404,-43.070263
BGC0000648,terpene,-44.108696,-38.958702
BGC0000649,terpene,-42.444824,-39.52691
BGC0000650,terpene,-43.79904,-39.589226
BGC0000651,terpene,-21.836994,-25.550726
BGC0000652,terpene,-19.114439,-10.344147
BGC0000653,terpene,-16.180445,-28.84447
BGC0000654,terpene,-22.687277,-22.41925
BGC0000656,terpene,-42.25239,-42.659485
