ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB35409.1,KZ679276.1,hypothetical protein,246391,246488,-,Mito_carr,PF00153.30,5.9e-54,8.6e-21,1.7e-16,3,92,210,300,208,303,9.1e-01
PTB35409.1,KZ679276.1,hypothetical protein,246391,246488,-,Mito_carr,PF00153.30,5.9e-54,3.4e-17,6.7e-13,5,95,119,205,115,207,9.1e-01
PTB35409.1,KZ679276.1,hypothetical protein,246391,246488,-,Mito_carr,PF00153.30,5.9e-54,3.8e-24,7.5e-20,3,95,8,108,6,110,9.4e-01
PTB35412.1,KZ679276.1,hypothetical protein,251482,251913,+,RRM_2,PF04059.15,5.8e-39,4.9e-43,9.6e-39,1,97,488,584,488,584,9.9e-01
PTB35413.1,KZ679276.1,hypothetical protein,254507,256978,-,Sad1_UNC,PF07738.16,9.2e-33,8.2e-37,1.6e-32,4,130,243,366,241,367,9.5e-01
PTB35414.1,KZ679276.1,hypothetical protein,257703,257879,+,DER1,PF04511.18,4.8e-49,2.8e-53,5.5e-49,1,190,19,208,19,209,9.2e-01
PTB35416.1,KZ679276.1,hypothetical protein,264032,264325,-,tRNA-synt_1b,PF00579.28,1.8e-72,1.3e-76,2.6e-72,5,289,13,305,9,309,9.1e-01
PTB35417.1,KZ679276.1,hypothetical protein,265140,266024,-,adh_short,PF00106.28,8.2e-29,1.1e-32,1.1e-28,13,183,2,169,1,175,9.7e-01
PTB35418.1,KZ679276.1,hypothetical protein,267532,267561,-,ARD,PF03079.17,3.3e-45,2.0e-49,3.9e-45,2,157,3,150,2,150,8.7e-01
PTB35420.1,KZ679276.1,hypothetical protein,271032,271107,-,Creatinase_N_2,PF16189.8,2.6e-51,2.8e-02,1.4e+02,20,47,4,31,1,33,8.7e-01
PTB35420.1,KZ679276.1,hypothetical protein,271032,271107,-,Peptidase_M24_C,PF16188.8,1.4e-21,9.6e-01,4.7e+03,10,20,139,149,139,150,9.1e-01
PTB35420.1,KZ679276.1,hypothetical protein,271032,271107,-,Creatinase_N_2,PF16189.8,2.6e-51,2.6e-53,1.3e-49,2,161,155,324,154,324,9.5e-01
PTB35420.1,KZ679276.1,hypothetical protein,271032,271107,-,Creatinase_N_2,PF16189.8,2.6e-51,2.5e+00,1.2e+04,20,32,360,372,347,387,7.1e-01
PTB35420.1,KZ679276.1,hypothetical protein,271032,271107,-,Peptidase_M24_C,PF16188.8,1.4e-21,1.1e-24,5.4e-21,1,62,556,618,556,618,9.6e-01
