ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB36683.1,KZ679269.1,hypothetical protein,55042,55131,+,ATG8,PF02991.19,2.9e-51,1.7e-55,3.4e-51,1,104,13,116,13,116,9.9e-01
PTB36684.1,KZ679269.1,hypothetical protein,58118,58397,-,Sugar_tr,PF00083.27,2.1e-84,2.5e-88,2.5e-84,3,452,74,530,72,530,9.1e-01
PTB36686.1,KZ679269.1,hypothetical protein,61517,61630,+,Aminotran_1_2,PF00155.24,2.0e-92,1.2e-96,2.3e-92,2,363,55,420,54,420,9.7e-01
PTB36688.1,KZ679269.1,hypothetical protein,65476,66345,+,Ribosomal_L28,PF00830.22,5.7e-14,4.6e-18,9.0e-14,4,59,89,146,87,147,9.2e-01
PTB36689.1,KZ679269.1,hypothetical protein,69011,69058,-,Trp_syntA,PF00290.23,2.9e-98,5.2e-102,5.1e-98,1,243,8,251,8,263,9.7e-01
PTB36689.1,KZ679269.1,hypothetical protein,69011,69058,-,PALP,PF00291.28,4.0e-49,6.9e-53,6.8e-49,5,294,369,693,366,693,9.0e-01
PTB36693.1,KZ679269.1,hypothetical protein,80702,81286,-,MFS_1,PF07690.19,6.8e-18,1.3e-21,1.2e-17,39,351,93,436,55,438,7.6e-01
PTB36697.1,KZ679269.1,hypothetical protein,90555,91115,-,RasGEF,PF00617.22,9.5e-52,2.3e-55,2.3e-51,1,177,924,1113,924,1115,9.5e-01
PTB36697.1,KZ679269.1,hypothetical protein,90555,91115,-,RasGEF_N,PF00618.23,2.4e-17,8.2e-21,8.1e-17,1,99,745,832,745,838,8.7e-01
PTB36700.1,KZ679269.1,hypothetical protein,110192,110479,+,AA_permease,PF00324.24,7.4e-152,8.6e-156,8.4e-152,1,475,71,535,71,539,9.9e-01
PTB36701.1,KZ679269.1,hypothetical protein,116525,116608,-,ARMH3_C,PF08427.13,1.3e-86,2.9e-01,5.7e+03,20,70,143,193,130,199,6.3e-01
PTB36701.1,KZ679269.1,hypothetical protein,116525,116608,-,ARMH3_C,PF08427.13,1.3e-86,1.7e-90,3.4e-86,1,229,406,622,406,624,9.6e-01
PTB36703.1,KZ679269.1,hypothetical protein,118219,118306,-,S36_mt,PF10937.11,1.8e-39,1.1e-43,2.2e-39,1,115,17,136,17,136,9.8e-01
PTB36704.1,KZ679269.1,hypothetical protein,120682,123036,-,AIRS,PF00586.27,1.7e-16,1.2e-19,4.9e-16,7,107,493,595,483,595,8.8e-01
PTB36704.1,KZ679269.1,hypothetical protein,120682,123036,-,AIRS,PF00586.27,1.7e-16,2.3e-01,9.2e+02,62,95,453,485,423,495,7.9e-01
PTB36704.1,KZ679269.1,hypothetical protein,120682,123036,-,AIRS_C,PF02769.25,2.3e-35,1.3e-38,5.3e-35,2,152,609,772,608,775,9.6e-01
PTB36704.1,KZ679269.1,hypothetical protein,120682,123036,-,GARS_A,PF01071.22,4.2e-84,1.7e-87,6.6e-84,1,194,107,299,107,299,9.9e-01
PTB36704.1,KZ679269.1,hypothetical protein,120682,123036,-,GARS_N,PF02844.18,6.9e-37,7.2e-40,2.8e-36,2,100,5,106,4,106,9.6e-01
PTB36704.1,KZ679269.1,hypothetical protein,120682,123036,-,GARS_C,PF02843.19,4.2e-25,3.6e-28,1.4e-24,2,92,337,426,336,426,9.2e-01
PTB36705.1,KZ679269.1,hypothetical protein,122945,122967,+,ASL_C2,PF14698.9,2.5e-19,5.7e-23,5.6e-19,2,62,274,334,274,336,9.6e-01
PTB36705.1,KZ679269.1,hypothetical protein,122945,122967,+,Lyase_1,PF00206.23,4.9e-25,9.4e-13,9.2e-09,252,307,184,236,180,238,9.4e-01
PTB36705.1,KZ679269.1,hypothetical protein,122945,122967,+,Lyase_1,PF00206.23,4.9e-25,1.4e-06,1.3e-02,5,64,20,79,17,86,8.9e-01
PTB36706.1,KZ679269.1,hypothetical protein,126406,127033,+,APP1_cat,PF09949.12,1.2e-52,1.1e-56,2.1e-52,1,155,205,358,205,358,9.6e-01
PTB36713.1,KZ679269.1,hypothetical protein,141070,141222,+,MFS_1,PF07690.19,4.6e-26,6.8e-28,6.7e-24,6,352,67,474,65,475,8.1e-01
PTB36714.1,KZ679269.1,hypothetical protein,143413,144924,+,DJC28_CD,PF09350.13,3.4e-20,5.6e-24,1.1e-19,1,70,247,316,247,316,9.2e-01
PTB36715.1,KZ679269.1,hypothetical protein,146325,146588,-,Pkinase,PF00069.28,5.3e-18,1.0e-07,9.8e-04,9,99,70,168,69,194,8.2e-01
PTB36715.1,KZ679269.1,hypothetical protein,146325,146588,-,Pkinase,PF00069.28,5.3e-18,1.5e-15,1.4e-11,120,198,213,300,209,390,6.4e-01
PTB36717.1,KZ679269.1,hypothetical protein,151250,151495,+,Peptidase_S8,PF00082.25,7.6e-24,8.3e-28,1.6e-23,5,254,2,212,1,242,7.9e-01
PTB36722.1,KZ679269.1,hypothetical protein,159375,159844,+,AA_permease,PF00324.24,3.6e-95,4.4e-99,4.3e-95,2,474,37,501,36,505,9.7e-01
PTB36724.1,KZ679269.1,hypothetical protein,165052,165223,-,HpcH_HpaI,PF03328.17,2.2e-32,1.4e-36,2.8e-32,12,211,34,244,24,253,9.0e-01
PTB36725.1,KZ679269.1,hypothetical protein,167549,167653,+,Gpr1_Fun34_YaaH,PF01184.22,1.5e-39,9.7e-44,1.9e-39,15,191,30,213,19,225,9.3e-01
PTB36726.1,KZ679269.1,hypothetical protein,169145,170517,-,Aldedh,PF00171.25,3.9e-151,2.2e-155,4.4e-151,1,462,25,485,25,485,9.7e-01
PTB36727.1,KZ679269.1,hypothetical protein,172557,172880,-,Amino_oxidase,PF01593.27,1.7e-54,2.0e-58,1.9e-54,1,451,11,448,11,449,8.2e-01
PTB36728.1,KZ679269.1,hypothetical protein,174020,174072,+,Fungal_trans,PF04082.21,6.0e-16,4.8e-20,9.5e-16,5,234,212,444,209,477,8.1e-01
PTB36729.1,KZ679269.1,hypothetical protein,178933,179295,-,Oxidored_FMN,PF00724.23,3.8e-55,2.5e-59,4.8e-55,1,332,75,423,75,432,7.9e-01
PTB36730.1,KZ679269.1,glycoside hydrolase family 5 protein,182040,183317,+,Cellulase,PF00150.21,3.1e-56,2.2e-60,4.4e-56,21,278,138,390,114,395,9.0e-01
PTB36731.1,KZ679269.1,hypothetical protein,183986,184666,+,NACHT,PF05729.15,7.4e-22,5.2e-26,1.0e-21,1,113,87,220,87,224,9.4e-01
PTB36733.1,KZ679269.1,hypothetical protein,187236,188893,+,CHAT,PF12770.10,1.2e-33,2.9e-01,5.7e+03,76,109,973,1027,942,1046,5.5e-01
PTB36733.1,KZ679269.1,hypothetical protein,187236,188893,+,CHAT,PF12770.10,1.2e-33,6.5e-38,1.3e-33,12,289,1288,1590,1274,1591,8.3e-01
PTB36734.1,KZ679269.1,carbohydrate-binding module family 1 protein,193578,194403,-,Cellulase,PF00150.21,2.8e-19,1.9e-23,3.8e-19,10,279,49,339,40,340,7.4e-01
PTB36736.1,KZ679269.1,hypothetical protein,200722,200753,+,PTR2,PF00854.24,4.0e-86,2.0e-90,4.0e-86,1,389,155,542,155,550,9.1e-01
PTB36736.1,KZ679269.1,hypothetical protein,200722,200753,+,PTR2,PF00854.24,4.0e-86,7.0e-02,1.4e+03,109,125,548,564,541,572,7.8e-01
PTB36739.1,KZ679269.1,hypothetical protein,208759,209419,+,Fe-S_biosyn,PF01521.23,5.6e-20,3.9e-24,7.7e-20,3,111,129,228,127,228,9.7e-01
PTB36740.1,KZ679269.1,hypothetical protein,210389,210898,+,DNA_binding_1,PF01035.23,4.9e-30,3.9e-34,7.6e-30,1,81,65,152,65,152,9.7e-01
PTB36741.1,KZ679269.1,hypothetical protein,212725,212890,-,p450,PF00067.25,1.3e-58,9.0e-63,1.8e-58,42,434,97,480,93,497,8.8e-01
PTB36742.1,KZ679269.1,hypothetical protein,214735,214788,+,ATP-grasp_2,PF08442.13,3.5e-76,4.2e-80,4.2e-76,2,201,39,245,38,246,9.9e-01
PTB36742.1,KZ679269.1,hypothetical protein,214735,214788,+,ATP-grasp_2,PF08442.13,3.5e-76,5.2e-01,5.1e+03,152,182,393,423,385,432,5.3e-01
PTB36744.1,KZ679269.1,hypothetical protein,219188,219374,+,Fructosamin_kin,PF03881.17,1.4e-76,7.4e-81,1.5e-76,19,287,19,317,1,318,9.0e-01
PTB36745.1,KZ679269.1,hypothetical protein,221323,221360,-,Snf7,PF03357.24,5.9e-35,3.8e-39,7.4e-35,2,172,14,177,13,178,9.6e-01
PTB36746.1,KZ679269.1,hypothetical protein,221927,224194,+,AAA_lid_3,PF17862.4,7.3e-13,1.2e+00,1.2e+04,26,39,40,53,39,56,7.8e-01
PTB36746.1,KZ679269.1,hypothetical protein,221927,224194,+,AAA,PF00004.32,3.3e-66,3.7e-22,3.7e-18,1,130,224,351,224,353,9.5e-01
PTB36746.1,KZ679269.1,hypothetical protein,221927,224194,+,AAA_lid_3,PF17862.4,7.3e-13,3.8e-09,3.8e-05,2,35,376,409,375,415,9.0e-01
PTB36746.1,KZ679269.1,hypothetical protein,221927,224194,+,AAA,PF00004.32,3.3e-66,6.7e-49,6.6e-45,2,131,522,650,521,651,9.7e-01
PTB36746.1,KZ679269.1,hypothetical protein,221927,224194,+,AAA_lid_3,PF17862.4,7.3e-13,3.7e-09,3.6e-05,4,36,677,714,674,728,7.6e-01
PTB36747.1,KZ679269.1,hypothetical protein,225563,225572,-,Cytochrom_C,PF00034.24,7.6e-12,5.9e-16,1.2e-11,1,90,6,103,6,105,8.1e-01
PTB36749.1,KZ679269.1,hypothetical protein,228013,228492,-,RNase_PH,PF01138.24,3.6e-12,3.6e-16,7.1e-12,1,132,35,189,35,189,6.9e-01
PTB36750.1,KZ679269.1,hypothetical protein,230273,230656,+,Abhydrolase_1,PF00561.23,4.4e-13,3.2e-07,6.4e-03,200,255,183,238,162,240,8.6e-01
PTB36750.1,KZ679269.1,hypothetical protein,230273,230656,+,Abhydrolase_1,PF00561.23,4.4e-13,5.2e-12,1.0e-07,11,144,40,174,31,180,8.0e-01
PTB36751.1,KZ679269.1,hypothetical protein,233880,233949,-,ATE_N,PF04376.16,7.2e-20,1.7e-23,1.7e-19,23,81,26,84,7,84,8.9e-01
PTB36751.1,KZ679269.1,hypothetical protein,233880,233949,-,ATE_C,PF04377.18,2.4e-45,4.4e-49,4.3e-45,1,133,156,291,156,292,9.8e-01
PTB36751.1,KZ679269.1,hypothetical protein,233880,233949,-,ATE_C,PF04377.18,2.4e-45,2.0e+00,2.0e+04,120,128,366,374,362,375,7.8e-01
PTB36752.1,KZ679269.1,hypothetical protein,237298,237373,+,NUDIX,PF00293.31,1.4e-15,8.6e-20,1.7e-15,3,116,33,144,31,158,7.6e-01
PTB36754.1,KZ679269.1,hypothetical protein,239760,239880,+,LSM,PF01423.25,3.3e-15,2.6e-19,5.0e-15,3,66,35,111,33,112,9.5e-01
PTB36755.1,KZ679269.1,hypothetical protein,241743,241794,-,MMU163,PF17119.8,4.2e-72,9.7e-57,1.9e-52,13,138,6,128,2,145,9.0e-01
PTB36755.1,KZ679269.1,hypothetical protein,241743,241794,-,MMU163,PF17119.8,4.2e-72,4.6e-23,9.0e-19,202,252,146,198,142,200,9.3e-01
PTB36756.1,KZ679269.1,hypothetical protein,243766,243770,+,Ras,PF00071.25,1.6e-65,3.0e-69,2.0e-65,1,161,8,168,8,169,9.9e-01
PTB36758.1,KZ679269.1,hypothetical protein,257070,257107,-,WD40,PF00400.35,1.2e-16,3.0e-04,5.9e+00,4,37,309,347,306,347,7.3e-01
PTB36758.1,KZ679269.1,hypothetical protein,257070,257107,-,WD40,PF00400.35,1.2e-16,2.4e-01,4.7e+03,13,35,239,259,225,260,5.6e-01
PTB36758.1,KZ679269.1,hypothetical protein,257070,257107,-,WD40,PF00400.35,1.2e-16,2.4e-06,4.7e-02,9,38,274,302,268,302,8.7e-01
PTB36758.1,KZ679269.1,hypothetical protein,257070,257107,-,WD40,PF00400.35,1.2e-16,9.4e-08,1.8e-03,1,38,114,154,114,154,8.0e-01
PTB36758.1,KZ679269.1,hypothetical protein,257070,257107,-,WD40,PF00400.35,1.2e-16,6.8e-04,1.3e+01,14,37,175,203,158,204,7.1e-01
PTB36758.1,KZ679269.1,hypothetical protein,257070,257107,-,WD40,PF00400.35,1.2e-16,1.4e-06,2.8e-02,4,38,74,110,71,110,7.8e-01
PTB36759.1,KZ679269.1,hypothetical protein,257577,259436,+,WD40,PF00400.35,2.0e-16,4.6e-03,3.0e+01,10,37,15,43,10,44,7.9e-01
PTB36759.1,KZ679269.1,hypothetical protein,257577,259436,+,Mcl1_mid,PF12341.11,1.3e-102,5.4e-03,3.5e+01,106,163,57,119,20,158,6.3e-01
PTB36759.1,KZ679269.1,hypothetical protein,257577,259436,+,WD40,PF00400.35,2.0e-16,3.5e-02,2.3e+02,8,37,137,167,130,168,7.0e-01
PTB36759.1,KZ679269.1,hypothetical protein,257577,259436,+,WD40,PF00400.35,2.0e-16,3.0e+00,2.0e+04,13,23,195,204,189,206,7.3e-01
PTB36759.1,KZ679269.1,hypothetical protein,257577,259436,+,WD40,PF00400.35,2.0e-16,3.5e-10,2.3e-06,1,37,223,261,223,262,9.2e-01
PTB36759.1,KZ679269.1,hypothetical protein,257577,259436,+,WD40,PF00400.35,2.0e-16,6.8e-02,4.5e+02,13,37,277,301,267,301,7.9e-01
PTB36759.1,KZ679269.1,hypothetical protein,257577,259436,+,Mcl1_mid,PF12341.11,1.3e-102,1.5e-104,1.0e-100,2,296,416,704,415,704,9.8e-01
PTB36760.1,KZ679269.1,hypothetical protein,266319,266710,+,HSF_DNA-bind,PF00447.20,4.5e-30,3.8e-34,7.4e-30,1,98,125,224,125,224,9.5e-01
PTB36764.1,KZ679269.1,hypothetical protein,275037,275175,-,Ndc1_Nup,PF09531.13,2.8e-189,1.6e-193,3.2e-189,1,608,17,612,17,612,9.7e-01
PTB36765.1,KZ679269.1,hypothetical protein,275678,275956,+,Syntaxin_2,PF14523.9,2.8e-24,2.9e-28,2.8e-24,2,101,32,129,31,129,9.7e-01
PTB36765.1,KZ679269.1,hypothetical protein,275678,275956,+,Syntaxin_2,PF14523.9,2.8e-24,2.6e-02,2.5e+02,37,70,178,209,148,239,5.6e-01
PTB36767.1,KZ679269.1,glycosyltransferase family 4 protein,278369,278640,+,ALG11_N,PF15924.8,3.8e-86,8.4e-90,5.5e-86,3,209,83,291,81,291,9.7e-01
PTB36767.1,KZ679269.1,glycosyltransferase family 4 protein,278369,278640,+,Glycos_transf_1,PF00534.23,3.4e-21,8.0e-25,5.2e-21,10,164,326,494,318,502,8.6e-01
PTB36768.1,KZ679269.1,hypothetical protein,282625,282825,-,G_glu_transpept,PF01019.24,1.6e-167,9.3e-172,1.8e-167,2,511,62,573,61,574,9.7e-01
PTB36770.1,KZ679269.1,hypothetical protein,283993,285675,+,tRNA_U5-meth_tr,PF05958.14,1.9e-14,8.3e-02,1.6e+03,1,27,187,213,187,216,8.8e-01
PTB36770.1,KZ679269.1,hypothetical protein,283993,285675,+,tRNA_U5-meth_tr,PF05958.14,1.9e-14,2.6e-17,5.0e-13,164,351,368,557,361,558,7.7e-01
PTB36771.1,KZ679269.1,hypothetical protein,287435,288184,-,UNC45-central,PF11701.11,1.1e-54,2.3e-01,4.5e+03,16,46,15,50,11,66,5.8e-01
PTB36771.1,KZ679269.1,hypothetical protein,287435,288184,-,UNC45-central,PF11701.11,1.1e-54,2.5e-58,4.9e-54,1,153,72,249,72,249,9.9e-01
PTB36772.1,KZ679269.1,hypothetical protein,289252,290337,+,Tfb4,PF03850.17,1.9e-97,1.1e-101,2.2e-97,1,276,19,318,19,318,9.5e-01
PTB36773.1,KZ679269.1,hypothetical protein,292649,292842,-,Asparaginase_2,PF01112.21,6.9e-42,2.0e-17,4.0e-13,162,258,412,523,378,576,7.7e-01
PTB36773.1,KZ679269.1,hypothetical protein,292649,292842,-,Asparaginase_2,PF01112.21,6.9e-42,1.5e-31,2.9e-27,1,165,40,210,40,234,8.3e-01
PTB36774.1,KZ679269.1,hypothetical protein,295298,295332,+,Actin,PF00022.22,4.6e-85,2.8e-89,5.5e-85,3,382,4,429,2,431,9.1e-01
PTB36775.1,KZ679269.1,hypothetical protein,298590,298650,-,ADH_N,PF08240.15,1.0e-27,1.7e-31,1.7e-27,1,108,34,143,34,144,9.4e-01
PTB36775.1,KZ679269.1,hypothetical protein,298590,298650,-,ADH_zinc_N,PF00107.29,2.5e-23,4.7e-27,4.7e-23,1,129,186,316,186,317,9.1e-01
PTB36776.1,KZ679269.1,hypothetical protein,302289,302376,-,HMA,PF00403.29,1.4e-16,1.6e-20,3.2e-16,2,62,8,64,7,64,9.7e-01
PTB36777.1,KZ679269.1,hypothetical protein,303549,304925,-,Thiolase_N,PF00108.26,2.3e-17,8.7e-21,8.6e-17,1,259,9,231,9,232,8.7e-01
PTB36777.1,KZ679269.1,hypothetical protein,303549,304925,-,Thiolase_N,PF00108.26,2.3e-17,1.2e-01,1.2e+03,25,49,271,295,260,304,8.3e-01
PTB36777.1,KZ679269.1,hypothetical protein,303549,304925,-,Thiolase_C,PF02803.21,7.1e-11,1.6e-01,1.6e+03,77,93,379,395,367,406,7.7e-01
PTB36779.1,KZ679269.1,hypothetical protein,306079,306220,+,NAD_binding_10,PF13460.9,1.9e-26,1.3e-30,2.5e-26,1,182,7,214,7,216,8.1e-01
PTB36780.1,KZ679269.1,hypothetical protein,309358,309627,-,Fungal_trans,PF04082.21,1.7e-16,1.5e-20,2.9e-16,6,191,161,342,156,365,8.0e-01
PTB36782.1,KZ679269.1,hypothetical protein,316549,317389,-,Tcf25,PF04910.17,5.1e-64,4.1e-68,8.0e-64,1,351,246,559,246,559,9.2e-01
PTB36783.1,KZ679269.1,hypothetical protein,321944,322123,-,FDF,PF09532.13,2.1e-21,1.7e-24,8.2e-21,2,104,597,695,596,695,8.8e-01
PTB36783.1,KZ679269.1,hypothetical protein,321944,322123,-,LSM14,PF12701.10,1.7e-29,5.8e-33,2.8e-29,5,74,198,269,197,270,9.3e-01
PTB36783.1,KZ679269.1,hypothetical protein,321944,322123,-,V-SNARE_C,PF12352.11,3.5e-17,7.1e-21,3.5e-17,1,65,133,197,133,198,9.9e-01
PTB36783.1,KZ679269.1,hypothetical protein,321944,322123,-,V-SNARE,PF05008.18,3.3e-21,1.4e-24,7.0e-21,2,78,22,98,21,99,9.6e-01
PTB36784.1,KZ679269.1,hypothetical protein,323846,324071,+,Amino_oxidase,PF01593.27,2.1e-16,5.9e-19,1.2e-14,2,264,21,299,20,338,7.0e-01
PTB36784.1,KZ679269.1,hypothetical protein,323846,324071,+,Amino_oxidase,PF01593.27,2.1e-16,1.9e-03,3.8e+01,398,450,404,454,398,456,9.0e-01
PTB36785.1,KZ679269.1,hypothetical protein,326130,326377,+,CtaG_Cox11,PF04442.17,2.4e-59,1.4e-01,2.8e+03,64,85,68,89,53,92,6.2e-01
PTB36785.1,KZ679269.1,hypothetical protein,326130,326377,+,CtaG_Cox11,PF04442.17,2.4e-59,3.4e-63,6.6e-59,1,149,100,257,100,257,9.3e-01
PTB36786.1,KZ679269.1,hypothetical protein,327621,327639,+,Ribosomal_L26,PF16906.8,1.1e-36,7.7e-41,1.5e-36,1,81,9,121,9,122,9.9e-01
PTB36791.1,KZ679269.1,hypothetical protein,348979,350637,-,NACHT,PF05729.15,8.3e-22,8.3e-26,1.6e-21,2,142,101,255,100,281,8.6e-01
PTB36792.1,KZ679269.1,hypothetical protein,353480,354403,-,Pribosyl_synth,PF14572.9,5.4e-43,5.2e-08,3.4e-04,1,37,275,311,275,319,9.4e-01
PTB36792.1,KZ679269.1,hypothetical protein,353480,354403,-,Pribosyl_synth,PF14572.9,5.4e-43,3.9e-40,2.6e-36,70,183,318,431,312,432,9.6e-01
PTB36792.1,KZ679269.1,hypothetical protein,353480,354403,-,Pribosyltran_N,PF13793.9,8.8e-31,5.9e-34,3.8e-30,2,94,6,98,5,110,9.7e-01
PTB36793.1,KZ679269.1,hypothetical protein,356785,356916,+,RNA_pol_Rpb4,PF03874.19,2.0e-24,1.3e-28,2.6e-24,2,124,11,125,10,126,9.2e-01
PTB36794.1,KZ679269.1,hypothetical protein,358077,358144,-,Ras,PF00071.25,1.9e-19,1.5e-23,2.9e-19,1,160,7,169,7,171,9.1e-01
PTB36795.1,KZ679269.1,hypothetical protein,358615,359067,+,PseudoU_synth_1,PF01416.23,6.5e-35,9.6e-39,1.9e-34,1,108,261,395,261,395,9.9e-01
PTB36796.1,KZ679269.1,hypothetical protein,360528,361235,-,PIG-H,PF10181.12,5.0e-27,4.4e-31,8.6e-27,1,70,135,200,135,200,9.5e-01
PTB36802.1,KZ679269.1,hypothetical protein,389410,389457,-,Snf7,PF03357.24,3.4e-19,1.8e-23,3.4e-19,4,170,22,195,12,198,8.4e-01
PTB36802.1,KZ679269.1,hypothetical protein,389410,389457,-,Snf7,PF03357.24,3.4e-19,2.5e-02,4.8e+02,135,151,205,221,199,227,7.7e-01
PTB36804.1,KZ679269.1,hypothetical protein,393909,394139,-,RRM_1,PF00076.25,1.9e-17,1.7e-21,3.2e-17,1,70,72,142,72,142,9.8e-01
PTB36805.1,KZ679269.1,hypothetical protein,396590,397224,+,DFRP_C,PF16543.8,3.5e-27,8.2e-02,1.6e+03,69,77,62,70,27,87,5.7e-01
PTB36805.1,KZ679269.1,hypothetical protein,396590,397224,+,DFRP_C,PF16543.8,3.5e-27,9.1e-03,1.8e+02,65,88,137,160,115,161,7.7e-01
PTB36805.1,KZ679269.1,hypothetical protein,396590,397224,+,DFRP_C,PF16543.8,3.5e-27,1.8e-31,3.5e-27,1,88,235,317,235,318,9.6e-01
PTB36806.1,KZ679269.1,hypothetical protein,399897,400119,+,Mito_carr,PF00153.30,1.7e-39,8.7e-19,1.7e-14,10,93,25,101,20,103,9.4e-01
PTB36806.1,KZ679269.1,hypothetical protein,399897,400119,+,Mito_carr,PF00153.30,1.7e-39,1.8e-18,3.6e-14,10,92,134,229,127,232,9.1e-01
PTB36806.1,KZ679269.1,hypothetical protein,399897,400119,+,Mito_carr,PF00153.30,1.7e-39,1.1e-10,2.1e-06,7,93,244,325,239,328,8.4e-01
PTB36807.1,KZ679269.1,hypothetical protein,402339,403211,+,Abhydrolase_4,PF08386.13,5.3e-21,1.0e-24,9.9e-21,2,103,456,575,455,575,8.7e-01
PTB36807.1,KZ679269.1,hypothetical protein,402339,403211,+,Abhydrolase_1,PF00561.23,4.9e-15,1.2e-08,1.2e-04,2,57,86,144,85,214,7.4e-01
PTB36807.1,KZ679269.1,hypothetical protein,402339,403211,+,Abhydrolase_1,PF00561.23,4.9e-15,3.6e-09,3.5e-05,74,112,249,288,244,314,7.5e-01
