ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,23041,23914,-,CBM_48,PF02922.21,7.6e-17,4.9e-20,3.2e-16,2,71,62,134,61,144,0.92
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,23041,23914,-,Alpha-amylase,PF00128.27,1.6e-16,4.4e-16,2.9e-12,10,83,235,309,232,334,0.85
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,23041,23914,-,Alpha-amylase,PF00128.27,1.6e-16,1.5e-05,0.098,135,179,330,375,309,500,0.71
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,22645,22980,-,Alpha-amylase_C,PF02806.21,1.1e-27,4.5e-31,3e-27,1,94,614,707,614,709,0.97
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,22645,22980,-,CBM_48,PF02922.21,7.6e-17,4.9e-20,3.2e-16,2,71,62,134,61,144,0.92
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,22645,22980,-,Alpha-amylase,PF00128.27,1.6e-16,4.4e-16,2.9e-12,10,83,235,309,232,334,0.85
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,22645,22980,-,Alpha-amylase,PF00128.27,1.6e-16,1.5e-05,0.098,135,179,330,375,309,500,0.71
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,21962,22592,-,Alpha-amylase_C,PF02806.21,1.1e-27,4.5e-31,3e-27,1,94,614,707,614,709,0.97
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,21962,22592,-,CBM_48,PF02922.21,7.6e-17,4.9e-20,3.2e-16,2,71,62,134,61,144,0.92
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,21962,22592,-,Alpha-amylase,PF00128.27,1.6e-16,4.4e-16,2.9e-12,10,83,235,309,232,334,0.85
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,21962,22592,-,Alpha-amylase,PF00128.27,1.6e-16,1.5e-05,0.098,135,179,330,375,309,500,0.71
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,21881,21901,-,Alpha-amylase_C,PF02806.21,1.1e-27,4.5e-31,3e-27,1,94,614,707,614,709,0.97
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,21881,21901,-,CBM_48,PF02922.21,7.6e-17,4.9e-20,3.2e-16,2,71,62,134,61,144,0.92
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,21881,21901,-,Alpha-amylase,PF00128.27,1.6e-16,4.4e-16,2.9e-12,10,83,235,309,232,334,0.85
PTB41211.1,KZ679261.1,glycoside hydrolase family 13 protein,21881,21901,-,Alpha-amylase,PF00128.27,1.6e-16,1.5e-05,0.098,135,179,330,375,309,500,0.71
PTB41214.1,KZ679261.1,hypothetical protein,32111,33118,-,MMR_HSR1,PF01926.26,7.5e-13,6.1e-17,1.2e-12,3,68,130,212,128,267,0.66
PTB41219.1,KZ679261.1,hypothetical protein,46220,46297,-,DUF382,PF04037.16,1.4e-58,1.9,1.8e+04,66,88,10,27,4,32,0.44
PTB41219.1,KZ679261.1,hypothetical protein,46220,46297,-,DUF382,PF04037.16,1.4e-58,1.8,1.7e+04,76,95,124,143,121,148,0.54
PTB41219.1,KZ679261.1,hypothetical protein,46220,46297,-,DUF382,PF04037.16,1.4e-58,1.5e-62,1.4e-58,3,127,155,279,153,279,0.99
PTB41219.1,KZ679261.1,hypothetical protein,46220,46297,-,DUF382,PF04037.16,1.4e-58,2,2e+04,65,85,580,598,575,600,0.46
PTB41219.1,KZ679261.1,hypothetical protein,46220,46297,-,PSP,PF04046.19,9.6e-18,2.2e-21,2.1e-17,2,46,289,333,288,333,0.97
PTB41219.1,KZ679261.1,hypothetical protein,44404,46140,-,DUF382,PF04037.16,1.4e-58,1.9,1.8e+04,66,88,10,27,4,32,0.44
PTB41219.1,KZ679261.1,hypothetical protein,44404,46140,-,DUF382,PF04037.16,1.4e-58,1.8,1.7e+04,76,95,124,143,121,148,0.54
PTB41219.1,KZ679261.1,hypothetical protein,44404,46140,-,DUF382,PF04037.16,1.4e-58,1.5e-62,1.4e-58,3,127,155,279,153,279,0.99
PTB41219.1,KZ679261.1,hypothetical protein,44404,46140,-,DUF382,PF04037.16,1.4e-58,2,2e+04,65,85,580,598,575,600,0.46
PTB41219.1,KZ679261.1,hypothetical protein,44404,46140,-,PSP,PF04046.19,9.6e-18,2.2e-21,2.1e-17,2,46,289,333,288,333,0.97
PTB41220.1,KZ679261.1,hypothetical protein,47332,47529,+,TPT,PF03151.19,1.5e-61,9.3e-66,1.8e-61,2,289,64,387,63,388,0.92
PTB41220.1,KZ679261.1,hypothetical protein,47598,48716,+,TPT,PF03151.19,1.5e-61,9.3e-66,1.8e-61,2,289,64,387,63,388,0.92
PTB41222.1,KZ679261.1,hypothetical protein,57687,57735,-,Peptidase_C48,PF02902.22,7.6e-16,6.8e-20,1.3e-15,2,186,590,750,589,769,0.73
PTB41222.1,KZ679261.1,hypothetical protein,55304,57609,-,Peptidase_C48,PF02902.22,7.6e-16,6.8e-20,1.3e-15,2,186,590,750,589,769,0.73
PTB41223.1,KZ679261.1,hypothetical protein,61433,61481,-,FAD_binding_3,PF01494.22,3.4e-75,4.5e-79,4.4e-75,2,349,14,373,13,373,0.89
PTB41223.1,KZ679261.1,hypothetical protein,61433,61481,-,Phe_hydrox_dim,PF07976.15,1.2e-38,2.2e-42,2.2e-38,1,167,418,595,418,595,0.87
PTB41223.1,KZ679261.1,hypothetical protein,60725,61344,-,FAD_binding_3,PF01494.22,3.4e-75,4.5e-79,4.4e-75,2,349,14,373,13,373,0.89
PTB41223.1,KZ679261.1,hypothetical protein,60725,61344,-,Phe_hydrox_dim,PF07976.15,1.2e-38,2.2e-42,2.2e-38,1,167,418,595,418,595,0.87
PTB41223.1,KZ679261.1,hypothetical protein,60370,60663,-,FAD_binding_3,PF01494.22,3.4e-75,4.5e-79,4.4e-75,2,349,14,373,13,373,0.89
PTB41223.1,KZ679261.1,hypothetical protein,60370,60663,-,Phe_hydrox_dim,PF07976.15,1.2e-38,2.2e-42,2.2e-38,1,167,418,595,418,595,0.87
PTB41223.1,KZ679261.1,hypothetical protein,59343,60302,-,FAD_binding_3,PF01494.22,3.4e-75,4.5e-79,4.4e-75,2,349,14,373,13,373,0.89
PTB41223.1,KZ679261.1,hypothetical protein,59343,60302,-,Phe_hydrox_dim,PF07976.15,1.2e-38,2.2e-42,2.2e-38,1,167,418,595,418,595,0.87
PTB41224.1,KZ679261.1,hypothetical protein,64457,65985,-,Arb2,PF09757.12,2e-99,2.8e-103,2.8e-99,1,257,454,711,454,713,0.98
PTB41224.1,KZ679261.1,hypothetical protein,64457,65985,-,Hist_deacetyl,PF00850.22,4.2e-84,6e-88,5.9e-84,1,306,76,401,76,402,0.88
PTB41224.1,KZ679261.1,hypothetical protein,64336,64399,-,Arb2,PF09757.12,2e-99,2.8e-103,2.8e-99,1,257,454,711,454,713,0.98
PTB41224.1,KZ679261.1,hypothetical protein,64336,64399,-,Hist_deacetyl,PF00850.22,4.2e-84,6e-88,5.9e-84,1,306,76,401,76,402,0.88
PTB41224.1,KZ679261.1,hypothetical protein,64176,64268,-,Arb2,PF09757.12,2e-99,2.8e-103,2.8e-99,1,257,454,711,454,713,0.98
PTB41224.1,KZ679261.1,hypothetical protein,64176,64268,-,Hist_deacetyl,PF00850.22,4.2e-84,6e-88,5.9e-84,1,306,76,401,76,402,0.88
PTB41224.1,KZ679261.1,hypothetical protein,63933,64104,-,Arb2,PF09757.12,2e-99,2.8e-103,2.8e-99,1,257,454,711,454,713,0.98
PTB41224.1,KZ679261.1,hypothetical protein,63933,64104,-,Hist_deacetyl,PF00850.22,4.2e-84,6e-88,5.9e-84,1,306,76,401,76,402,0.88
PTB41224.1,KZ679261.1,hypothetical protein,63549,63865,-,Arb2,PF09757.12,2e-99,2.8e-103,2.8e-99,1,257,454,711,454,713,0.98
PTB41224.1,KZ679261.1,hypothetical protein,63549,63865,-,Hist_deacetyl,PF00850.22,4.2e-84,6e-88,5.9e-84,1,306,76,401,76,402,0.88
PTB41225.1,KZ679261.1,hypothetical protein,68393,68514,-,Brix,PF04427.21,6.9e-39,4.5e-43,8.9e-39,1,189,35,232,35,234,0.82
PTB41225.1,KZ679261.1,hypothetical protein,68112,68329,-,Brix,PF04427.21,6.9e-39,4.5e-43,8.9e-39,1,189,35,232,35,234,0.82
PTB41225.1,KZ679261.1,hypothetical protein,67463,68046,-,Brix,PF04427.21,6.9e-39,4.5e-43,8.9e-39,1,189,35,232,35,234,0.82
PTB41226.1,KZ679261.1,hypothetical protein,70067,70087,-,Ras,PF00071.25,7.4e-63,1.3e-66,8.8e-63,1,161,11,171,11,172,0.99
PTB41226.1,KZ679261.1,hypothetical protein,70067,70087,-,Roc,PF08477.16,5.5e-35,1.2e-38,7.9e-35,1,119,11,125,11,125,0.90
PTB41226.1,KZ679261.1,hypothetical protein,70067,70087,-,Arf,PF00025.24,5.7e-13,1.1e-16,7.4e-13,15,146,10,147,4,170,0.79
PTB41226.1,KZ679261.1,hypothetical protein,69980,69992,-,Ras,PF00071.25,7.4e-63,1.3e-66,8.8e-63,1,161,11,171,11,172,0.99
PTB41226.1,KZ679261.1,hypothetical protein,69980,69992,-,Roc,PF08477.16,5.5e-35,1.2e-38,7.9e-35,1,119,11,125,11,125,0.90
PTB41226.1,KZ679261.1,hypothetical protein,69980,69992,-,Arf,PF00025.24,5.7e-13,1.1e-16,7.4e-13,15,146,10,147,4,170,0.79
PTB41226.1,KZ679261.1,hypothetical protein,69495,69884,-,Ras,PF00071.25,7.4e-63,1.3e-66,8.8e-63,1,161,11,171,11,172,0.99
PTB41226.1,KZ679261.1,hypothetical protein,69495,69884,-,Roc,PF08477.16,5.5e-35,1.2e-38,7.9e-35,1,119,11,125,11,125,0.90
PTB41226.1,KZ679261.1,hypothetical protein,69495,69884,-,Arf,PF00025.24,5.7e-13,1.1e-16,7.4e-13,15,146,10,147,4,170,0.79
PTB41226.1,KZ679261.1,hypothetical protein,69358,69438,-,Ras,PF00071.25,7.4e-63,1.3e-66,8.8e-63,1,161,11,171,11,172,0.99
PTB41226.1,KZ679261.1,hypothetical protein,69358,69438,-,Roc,PF08477.16,5.5e-35,1.2e-38,7.9e-35,1,119,11,125,11,125,0.90
PTB41226.1,KZ679261.1,hypothetical protein,69358,69438,-,Arf,PF00025.24,5.7e-13,1.1e-16,7.4e-13,15,146,10,147,4,170,0.79
PTB41226.1,KZ679261.1,hypothetical protein,69162,69295,-,Ras,PF00071.25,7.4e-63,1.3e-66,8.8e-63,1,161,11,171,11,172,0.99
PTB41226.1,KZ679261.1,hypothetical protein,69162,69295,-,Roc,PF08477.16,5.5e-35,1.2e-38,7.9e-35,1,119,11,125,11,125,0.90
PTB41226.1,KZ679261.1,hypothetical protein,69162,69295,-,Arf,PF00025.24,5.7e-13,1.1e-16,7.4e-13,15,146,10,147,4,170,0.79
PTB41228.1,KZ679261.1,hypothetical protein,76168,76458,-,Pex14_N,PF04695.16,1.3e-18,1.4e-22,2.7e-18,2,46,38,82,37,82,0.96
PTB41228.1,KZ679261.1,hypothetical protein,75302,76090,-,Pex14_N,PF04695.16,1.3e-18,1.4e-22,2.7e-18,2,46,38,82,37,82,0.96
PTB41230.1,KZ679261.1,hypothetical protein,78486,79449,+,PAPA-1,PF04795.15,2.5e-31,0.53,1e+04,40,57,40,56,26,76,0.51
PTB41230.1,KZ679261.1,hypothetical protein,78486,79449,+,PAPA-1,PF04795.15,2.5e-31,1,2e+04,55,55,181,181,92,237,0.67
PTB41230.1,KZ679261.1,hypothetical protein,78486,79449,+,PAPA-1,PF04795.15,2.5e-31,0.17,3.4e+03,49,57,260,268,233,315,0.67
PTB41230.1,KZ679261.1,hypothetical protein,78486,79449,+,PAPA-1,PF04795.15,2.5e-31,1.3e-35,2.5e-31,1,86,333,415,333,415,0.88
PTB41230.1,KZ679261.1,hypothetical protein,79545,79651,+,PAPA-1,PF04795.15,2.5e-31,0.53,1e+04,40,57,40,56,26,76,0.51
PTB41230.1,KZ679261.1,hypothetical protein,79545,79651,+,PAPA-1,PF04795.15,2.5e-31,1,2e+04,55,55,181,181,92,237,0.67
PTB41230.1,KZ679261.1,hypothetical protein,79545,79651,+,PAPA-1,PF04795.15,2.5e-31,0.17,3.4e+03,49,57,260,268,233,315,0.67
PTB41230.1,KZ679261.1,hypothetical protein,79545,79651,+,PAPA-1,PF04795.15,2.5e-31,1.3e-35,2.5e-31,1,86,333,415,333,415,0.88
PTB41230.1,KZ679261.1,hypothetical protein,79811,80071,+,PAPA-1,PF04795.15,2.5e-31,0.53,1e+04,40,57,40,56,26,76,0.51
PTB41230.1,KZ679261.1,hypothetical protein,79811,80071,+,PAPA-1,PF04795.15,2.5e-31,1,2e+04,55,55,181,181,92,237,0.67
PTB41230.1,KZ679261.1,hypothetical protein,79811,80071,+,PAPA-1,PF04795.15,2.5e-31,0.17,3.4e+03,49,57,260,268,233,315,0.67
PTB41230.1,KZ679261.1,hypothetical protein,79811,80071,+,PAPA-1,PF04795.15,2.5e-31,1.3e-35,2.5e-31,1,86,333,415,333,415,0.88
PTB41233.1,KZ679261.1,hypothetical protein,86444,86705,+,DUF4050,PF13259.9,1.5e-51,0.012,2.4e+02,95,123,25,55,3,142,0.58
PTB41233.1,KZ679261.1,hypothetical protein,86444,86705,+,DUF4050,PF13259.9,1.5e-51,0.13,2.5e+03,83,89,230,253,183,291,0.46
PTB41233.1,KZ679261.1,hypothetical protein,86444,86705,+,DUF4050,PF13259.9,1.5e-51,7.8e-56,1.5e-51,18,183,322,505,296,505,0.77
PTB41233.1,KZ679261.1,hypothetical protein,87796,89264,+,DUF4050,PF13259.9,1.5e-51,0.012,2.4e+02,95,123,25,55,3,142,0.58
PTB41233.1,KZ679261.1,hypothetical protein,87796,89264,+,DUF4050,PF13259.9,1.5e-51,0.13,2.5e+03,83,89,230,253,183,291,0.46
PTB41233.1,KZ679261.1,hypothetical protein,87796,89264,+,DUF4050,PF13259.9,1.5e-51,7.8e-56,1.5e-51,18,183,322,505,296,505,0.77
PTB41234.1,KZ679261.1,hypothetical protein,89875,95313,-,AMP-binding,PF00501.31,5.1e-71,9.4e-74,6.2e-70,2,424,78,479,77,479,0.86
PTB41234.1,KZ679261.1,hypothetical protein,89875,95313,-,AMP-binding,PF00501.31,5.1e-71,0.02,1.3e+02,348,406,1170,1235,1104,1248,0.77
PTB41234.1,KZ679261.1,hypothetical protein,89875,95313,-,Condensation,PF00668.23,1.6e-50,4.1e-35,2.7e-31,2,443,724,1135,723,1144,0.80
PTB41234.1,KZ679261.1,hypothetical protein,89875,95313,-,Condensation,PF00668.23,1.6e-50,2.6e-20,1.7e-16,33,341,1422,1704,1394,1775,0.85
PTB41234.1,KZ679261.1,hypothetical protein,89875,95313,-,PP-binding,PF00550.28,1.7e-25,8e-14,5.3e-10,2,64,619,679,618,681,0.94
PTB41234.1,KZ679261.1,hypothetical protein,89875,95313,-,PP-binding,PF00550.28,1.7e-25,5.2e-16,3.4e-12,1,66,1274,1338,1274,1339,0.97
PTB41236.1,KZ679261.1,hypothetical protein,97118,97788,+,AMP-binding,PF00501.31,2e-99,2.4e-103,2.4e-99,7,423,45,460,39,461,0.85
PTB41236.1,KZ679261.1,hypothetical protein,97118,97788,+,AMP-binding_C,PF13193.9,2.5e-11,5.5e-15,5.4e-11,1,76,469,551,469,551,0.89
PTB41236.1,KZ679261.1,hypothetical protein,97855,98908,+,AMP-binding,PF00501.31,2e-99,2.4e-103,2.4e-99,7,423,45,460,39,461,0.85
PTB41236.1,KZ679261.1,hypothetical protein,97855,98908,+,AMP-binding_C,PF13193.9,2.5e-11,5.5e-15,5.4e-11,1,76,469,551,469,551,0.89
PTB41237.1,KZ679261.1,hypothetical protein,99526,100542,-,Acetyltransf_8,PF13523.9,2.4e-47,1.8e-51,3.5e-47,3,144,277,419,275,420,0.97
PTB41237.1,KZ679261.1,hypothetical protein,99101,99463,-,Acetyltransf_8,PF13523.9,2.4e-47,1.8e-51,3.5e-47,3,144,277,419,275,420,0.97
PTB41238.1,KZ679261.1,hypothetical protein,102820,103370,+,MFS_1,PF07690.19,4.7e-18,7.5e-21,1.5e-16,1,352,68,486,68,487,0.86
PTB41238.1,KZ679261.1,hypothetical protein,103436,104044,+,MFS_1,PF07690.19,4.7e-18,7.5e-21,1.5e-16,1,352,68,486,68,487,0.86
PTB41238.1,KZ679261.1,hypothetical protein,104102,104244,+,MFS_1,PF07690.19,4.7e-18,7.5e-21,1.5e-16,1,352,68,486,68,487,0.86
PTB41238.1,KZ679261.1,hypothetical protein,104315,104760,+,MFS_1,PF07690.19,4.7e-18,7.5e-21,1.5e-16,1,352,68,486,68,487,0.86
PTB41239.1,KZ679261.1,hypothetical protein,106653,106854,-,Pyr_redox_2,PF07992.17,9.8e-25,1.6e-28,1.6e-24,2,293,12,334,11,336,0.77
PTB41239.1,KZ679261.1,hypothetical protein,106653,106854,-,Pyr_redox,PF00070.30,4.4e-14,0.0028,27,1,23,12,34,12,40,0.92
PTB41239.1,KZ679261.1,hypothetical protein,106653,106854,-,Pyr_redox,PF00070.30,4.4e-14,1.1e-15,1.1e-11,2,68,176,248,175,263,0.87
PTB41239.1,KZ679261.1,hypothetical protein,105861,106560,-,Pyr_redox_2,PF07992.17,9.8e-25,1.6e-28,1.6e-24,2,293,12,334,11,336,0.77
PTB41239.1,KZ679261.1,hypothetical protein,105861,106560,-,Pyr_redox,PF00070.30,4.4e-14,0.0028,27,1,23,12,34,12,40,0.92
PTB41239.1,KZ679261.1,hypothetical protein,105861,106560,-,Pyr_redox,PF00070.30,4.4e-14,1.1e-15,1.1e-11,2,68,176,248,175,263,0.87
PTB41239.1,KZ679261.1,hypothetical protein,105488,105795,-,Pyr_redox_2,PF07992.17,9.8e-25,1.6e-28,1.6e-24,2,293,12,334,11,336,0.77
PTB41239.1,KZ679261.1,hypothetical protein,105488,105795,-,Pyr_redox,PF00070.30,4.4e-14,0.0028,27,1,23,12,34,12,40,0.92
PTB41239.1,KZ679261.1,hypothetical protein,105488,105795,-,Pyr_redox,PF00070.30,4.4e-14,1.1e-15,1.1e-11,2,68,176,248,175,263,0.87
PTB41239.1,KZ679261.1,hypothetical protein,105343,105413,-,Pyr_redox_2,PF07992.17,9.8e-25,1.6e-28,1.6e-24,2,293,12,334,11,336,0.77
PTB41239.1,KZ679261.1,hypothetical protein,105343,105413,-,Pyr_redox,PF00070.30,4.4e-14,0.0028,27,1,23,12,34,12,40,0.92
PTB41239.1,KZ679261.1,hypothetical protein,105343,105413,-,Pyr_redox,PF00070.30,4.4e-14,1.1e-15,1.1e-11,2,68,176,248,175,263,0.87
PTB41241.1,KZ679261.1,hypothetical protein,108683,109487,+,ABC_membrane,PF00664.26,8.9e-88,8.6e-51,5.6e-47,20,265,3,262,1,267,0.91
PTB41241.1,KZ679261.1,hypothetical protein,108683,109487,+,ABC_membrane,PF00664.26,8.9e-88,2.4e-44,1.6e-40,1,270,690,961,690,965,0.97
PTB41241.1,KZ679261.1,hypothetical protein,108683,109487,+,ABC_tran,PF00005.30,1.6e-64,1.7e-33,1.1e-29,1,137,339,531,339,531,0.90
PTB41241.1,KZ679261.1,hypothetical protein,108683,109487,+,ABC_tran,PF00005.30,1.6e-64,2.2e-35,1.4e-31,1,137,1055,1207,1055,1207,0.92
PTB41241.1,KZ679261.1,hypothetical protein,108683,109487,+,SMC_N,PF02463.22,1.9e-15,0.0021,14,25,40,350,365,339,368,0.85
PTB41241.1,KZ679261.1,hypothetical protein,108683,109487,+,SMC_N,PF02463.22,1.9e-15,4.5e-08,0.0003,136,212,502,574,368,580,0.73
PTB41241.1,KZ679261.1,hypothetical protein,108683,109487,+,SMC_N,PF02463.22,1.9e-15,0.13,8.2e+02,135,158,651,1030,601,1032,0.61
PTB41241.1,KZ679261.1,hypothetical protein,108683,109487,+,SMC_N,PF02463.22,1.9e-15,0.004,26,24,42,1065,1083,1052,1088,0.80
PTB41241.1,KZ679261.1,hypothetical protein,108683,109487,+,SMC_N,PF02463.22,1.9e-15,1.4e-08,8.9e-05,115,211,1140,1249,1126,1255,0.83
PTB41241.1,KZ679261.1,hypothetical protein,109562,112599,+,ABC_membrane,PF00664.26,8.9e-88,8.6e-51,5.6e-47,20,265,3,262,1,267,0.91
PTB41241.1,KZ679261.1,hypothetical protein,109562,112599,+,ABC_membrane,PF00664.26,8.9e-88,2.4e-44,1.6e-40,1,270,690,961,690,965,0.97
PTB41241.1,KZ679261.1,hypothetical protein,109562,112599,+,ABC_tran,PF00005.30,1.6e-64,1.7e-33,1.1e-29,1,137,339,531,339,531,0.90
PTB41241.1,KZ679261.1,hypothetical protein,109562,112599,+,ABC_tran,PF00005.30,1.6e-64,2.2e-35,1.4e-31,1,137,1055,1207,1055,1207,0.92
PTB41241.1,KZ679261.1,hypothetical protein,109562,112599,+,SMC_N,PF02463.22,1.9e-15,0.0021,14,25,40,350,365,339,368,0.85
