ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB44904.1,KZ679257.1,hypothetical protein,352108,352408,+,ADH_zinc_N_2,PF13602.9,4.3e-15,6.2e-18,1.2e-14,11,133,1767,1897,1759,1897,8.0e-01
PTB44904.1,KZ679257.1,hypothetical protein,352108,352408,+,adh_short,PF00106.28,9.4e-19,9.1e-01,1.8e+03,2,36,1713,1747,1712,1768,8.1e-01
PTB44904.1,KZ679257.1,hypothetical protein,352108,352408,+,Acyl_transf_1,PF00698.24,1.1e-59,9.5e-63,1.9e-59,3,300,543,856,541,872,8.6e-01
PTB44904.1,KZ679257.1,hypothetical protein,352108,352408,+,KAsynt_C_assoc,PF16197.8,2.4e-23,6.7e-26,1.3e-22,2,108,394,508,394,511,8.1e-01
PTB44904.1,KZ679257.1,hypothetical protein,352108,352408,+,Ketoacyl-synt_C,PF02801.25,6.1e-39,2.4e-41,4.6e-38,1,119,273,391,273,391,9.8e-01
PTB44904.1,KZ679257.1,hypothetical protein,352108,352408,+,ketoacyl-synt,PF00109.29,1.9e-71,1.7e-74,3.4e-71,3,253,15,265,14,265,9.7e-01
PTB44904.1,KZ679257.1,hypothetical protein,352108,352408,+,PS-DH,PF14765.9,5.8e-43,5.0e-46,9.8e-43,1,292,923,1239,923,1243,8.9e-01
PTB44905.1,KZ679257.1,hypothetical protein,359965,360225,+,GFA,PF04828.17,4.1e-19,2.7e-01,5.2e+03,16,52,47,80,33,85,5.6e-01
PTB44905.1,KZ679257.1,hypothetical protein,359965,360225,+,GFA,PF04828.17,4.1e-19,2.6e-23,5.0e-19,2,92,99,197,98,198,9.4e-01
PTB44906.1,KZ679257.1,hypothetical protein,362090,362104,+,Bys1,PF04681.15,1.8e-14,1.2e-18,2.4e-14,6,143,55,191,50,192,8.6e-01
PTB44907.1,KZ679257.1,hypothetical protein,367644,367814,-,Peptidase_S8,PF00082.25,1.9e-40,5.5e-44,5.4e-40,1,270,173,603,173,623,9.1e-01
PTB44907.1,KZ679257.1,hypothetical protein,367644,367814,-,Peptidase_S8,PF00082.25,1.9e-40,2.1e-01,2.0e+03,113,202,633,721,614,745,5.1e-01
PTB44908.1,KZ679257.1,glycoside hydrolase family 20 protein,371609,371648,+,Glyco_hydro_20,PF00728.25,6.7e-17,8.2e-19,1.6e-14,33,349,174,471,170,474,7.4e-01
PTB44910.1,KZ679257.1,hypothetical protein,376214,378187,-,F-box-like,PF12937.10,1.2e-11,1.2e-15,2.3e-11,6,47,49,89,49,90,9.4e-01
PTB44911.1,KZ679257.1,hypothetical protein,381400,381655,-,MCP1_TM,PF07950.14,2.4e-37,8.0e-07,1.6e-02,2,70,100,161,99,192,8.0e-01
PTB44911.1,KZ679257.1,hypothetical protein,381400,381655,-,MCP1_TM,PF07950.14,2.4e-37,2.0e-36,3.9e-32,2,106,213,329,212,330,9.1e-01
PTB44914.1,KZ679257.1,hypothetical protein,389176,389379,-,Sterol_MT_C,PF08498.13,2.1e-31,1.4e-34,3.8e-31,1,66,312,377,312,377,9.9e-01
PTB44914.1,KZ679257.1,hypothetical protein,389176,389379,-,Methyltransf_25,PF13649.9,3.8e-19,6.7e+00,1.9e+04,45,79,248,282,241,286,5.8e-01
PTB44914.1,KZ679257.1,hypothetical protein,389176,389379,-,Methyltransf_12,PF08242.15,5.7e-11,4.0e+00,1.1e+04,38,57,44,63,32,85,4.8e-01
PTB44914.1,KZ679257.1,hypothetical protein,389176,389379,-,Methyltransf_11,PF08241.15,3.1e-19,2.0e-22,5.5e-19,1,94,132,228,132,230,9.7e-01
PTB44917.1,KZ679257.1,hypothetical protein,392990,393286,+,RAC_head,PF16717.8,3.3e-32,8.9e-01,8.7e+03,5,13,124,132,113,160,5.3e-01
PTB44917.1,KZ679257.1,hypothetical protein,392990,393286,+,RAC_head,PF16717.8,3.3e-32,2.0e+00,2.0e+04,54,97,288,332,262,338,7.5e-01
PTB44917.1,KZ679257.1,hypothetical protein,392990,393286,+,RAC_head,PF16717.8,3.3e-32,3.4e-36,3.3e-32,1,97,347,443,347,444,9.5e-01
PTB44918.1,KZ679257.1,hypothetical protein,395417,395806,+,Transket_pyr,PF02779.27,2.2e-45,3.2e-49,3.1e-45,2,176,55,230,54,232,9.8e-01
PTB44918.1,KZ679257.1,hypothetical protein,395417,395806,+,Transketolase_C,PF02780.23,6.4e-35,2.0e-38,2.0e-34,1,122,249,370,249,372,9.7e-01
PTB44919.1,KZ679257.1,hypothetical protein,398368,401529,-,DEAD,PF00270.32,5.9e-18,4.3e-21,2.1e-17,3,171,309,454,307,458,8.7e-01
PTB44919.1,KZ679257.1,hypothetical protein,398368,401529,-,Ski2_N,PF17911.4,6.1e-37,4.1e-40,2.0e-36,1,132,54,199,54,202,8.7e-01
PTB44919.1,KZ679257.1,hypothetical protein,398368,401529,-,rRNA_proc-arch,PF13234.9,3.7e-29,1.3e-32,6.2e-29,1,270,812,1077,812,1077,8.2e-01
PTB44919.1,KZ679257.1,hypothetical protein,398368,401529,-,DSHCT,PF08148.15,1.4e-49,6.8e-53,3.3e-49,3,160,1104,1273,1102,1276,8.5e-01
PTB44921.1,KZ679257.1,hypothetical protein,403289,403463,+,NTP_transf_9,PF04248.15,3.7e-31,2.5e-35,4.9e-31,1,92,33,123,33,124,9.6e-01
PTB44924.1,KZ679257.1,hypothetical protein,413110,413330,-,Swi3,PF07962.15,1.3e-30,1.0e-34,2.0e-30,1,83,69,150,69,151,9.8e-01
PTB44925.1,KZ679257.1,hypothetical protein,413671,413736,+,NADH-u_ox-rdase,PF10785.12,3.5e-30,5.8e-34,5.7e-30,2,82,19,104,18,104,9.8e-01
PTB44925.1,KZ679257.1,hypothetical protein,413671,413736,+,NADH_u_ox_C,PF12853.10,2.7e-24,4.0e-28,3.9e-24,1,75,113,185,113,186,9.7e-01
PTB44926.1,KZ679257.1,hypothetical protein,414943,415986,-,DUF2235,PF09994.12,1.5e-26,9.5e-31,1.9e-26,107,285,1,211,1,212,8.0e-01
PTB44929.1,KZ679257.1,hypothetical protein,429505,429772,-,ADH_zinc_N,PF00107.29,6.2e-12,6.1e-16,1.2e-11,2,83,165,245,164,272,8.6e-01
PTB44930.1,KZ679257.1,hypothetical protein,433705,433935,-,COesterase,PF00135.31,4.4e-84,2.8e-88,5.5e-84,3,515,25,519,23,519,8.5e-01
PTB44931.1,KZ679257.1,hypothetical protein,442166,442728,+,Response_reg,PF00072.27,1.1e-22,5.0e-08,9.8e-04,65,106,402,443,397,449,8.4e-01
PTB44931.1,KZ679257.1,hypothetical protein,442166,442728,+,Response_reg,PF00072.27,1.1e-22,3.3e-20,6.6e-16,1,70,305,373,305,391,9.2e-01
PTB44932.1,KZ679257.1,hypothetical protein,444995,445417,+,Bot1p,PF12298.11,1.8e-50,1.4e-54,2.8e-50,2,164,77,244,76,274,9.3e-01
PTB44933.1,KZ679257.1,hypothetical protein,446924,447588,-,Y_phosphatase3,PF13350.9,8.2e-46,5.0e-50,9.9e-46,6,233,10,263,6,264,8.8e-01
PTB44934.1,KZ679257.1,glycoside hydrolase family 13 protein,449146,449407,+,Alpha-amylase,PF00128.27,2.3e-55,1.3e-58,2.5e-54,1,336,60,344,60,344,8.3e-01
PTB44935.1,KZ679257.1,hypothetical protein,455921,455988,-,HATPase_c,PF02518.29,8.3e-19,1.8e-22,1.7e-18,3,110,803,915,801,917,8.8e-01
PTB44935.1,KZ679257.1,hypothetical protein,455921,455988,-,Response_reg,PF00072.27,1.6e-14,3.6e-01,3.5e+03,79,111,1031,1063,1020,1064,8.6e-01
PTB44935.1,KZ679257.1,hypothetical protein,455921,455988,-,Response_reg,PF00072.27,1.6e-14,6.6e-18,6.5e-14,2,107,1150,1261,1149,1266,9.0e-01
PTB44940.1,KZ679257.1,hypothetical protein,469166,469423,-,Oxidored_FMN,PF00724.23,1.2e-72,9.2e-77,1.8e-72,1,340,12,379,12,381,8.2e-01
PTB44943.1,KZ679257.1,hypothetical protein,474622,476208,+,Xan_ur_permease,PF00860.23,7.4e-25,2.9e-27,5.8e-23,36,385,44,426,33,429,7.4e-01
PTB44947.1,KZ679257.1,hypothetical protein,483954,485448,-,DUF4238,PF14022.9,6.1e-67,3.9e-71,7.6e-67,1,270,10,402,10,403,9.8e-01
