ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB39785.1,KZ679263.1,hypothetical protein,61312,61432,-,RNase_PH,PF01138.24,2.0e-26,3.3e-30,6.5e-26,2,132,37,188,36,188,9.2e-01
PTB39785.1,KZ679263.1,hypothetical protein,61312,61432,-,RNase_PH,PF01138.24,2.0e-26,1.4e-01,2.8e+03,105,121,200,230,197,232,7.4e-01
PTB39786.1,KZ679263.1,hypothetical protein,63367,63424,+,Tti2,PF10521.12,1.9e-63,2.9e-01,5.6e+03,264,280,427,443,427,443,8.7e-01
PTB39786.1,KZ679263.1,hypothetical protein,63367,63424,+,Tti2,PF10521.12,1.9e-63,9.8e-68,1.9e-63,1,264,151,407,151,414,9.2e-01
PTB39787.1,KZ679263.1,hypothetical protein,67409,68378,-,Syja_N,PF02383.21,1.6e-78,1.3e-82,2.5e-78,2,322,180,495,179,496,8.6e-01
PTB39790.1,KZ679263.1,hypothetical protein,74799,75231,-,PAXNEB,PF05625.14,5.6e-104,3.3e-108,6.4e-104,3,365,24,362,22,368,8.8e-01
PTB39791.1,KZ679263.1,hypothetical protein,75685,76034,+,RNA_pol_Rpb8,PF03870.18,2.6e-45,1.5e-49,2.9e-45,1,140,13,151,13,151,9.5e-01
PTB39792.1,KZ679263.1,hypothetical protein,77643,77680,-,DUF4743,PF15916.8,1.8e-12,2.9e-16,2.9e-12,29,119,45,139,40,141,8.4e-01
PTB39792.1,KZ679263.1,hypothetical protein,77643,77680,-,NUDIX,PF00293.31,2.3e-11,4.0e-15,3.9e-11,17,127,161,282,141,286,8.0e-01
PTB39794.1,KZ679263.1,hypothetical protein,78649,79266,+,DUF775,PF05603.15,9.1e-59,9.4e-63,1.9e-58,1,199,5,200,5,200,9.3e-01
PTB39796.1,KZ679263.1,hypothetical protein,83847,83850,-,GDA1_CD39,PF01150.20,5.3e-106,3.7e-110,7.3e-106,9,413,3,454,2,464,9.2e-01
PTB39799.1,KZ679263.1,hypothetical protein,89210,89399,-,ThiF,PF00899.24,2.4e-17,2.1e-21,4.1e-17,1,186,22,510,22,531,9.3e-01
PTB39800.1,KZ679263.1,hypothetical protein,90975,91165,+,MFS_1,PF07690.19,3.0e-31,2.0e-34,3.9e-30,2,352,66,472,65,473,8.2e-01
PTB39801.1,KZ679263.1,hypothetical protein,94500,94807,+,adh_short,PF00106.28,1.2e-50,2.5e-54,1.6e-50,1,186,12,208,12,213,9.5e-01
PTB39802.1,KZ679263.1,hypothetical protein,97653,97710,-,Pribosyltran_N,PF13793.9,1.4e-18,3.0e-21,3.0e-17,65,116,1,53,1,53,9.7e-01
PTB39802.1,KZ679263.1,hypothetical protein,97653,97710,-,Pribosyl_synth,PF14572.9,3.7e-35,2.3e-07,2.3e-03,2,37,95,130,94,188,8.7e-01
PTB39802.1,KZ679263.1,hypothetical protein,97653,97710,-,Pribosyl_synth,PF14572.9,3.7e-35,5.9e-33,5.8e-29,64,183,302,424,260,425,8.8e-01
PTB39803.1,KZ679263.1,hypothetical protein,98474,98682,+,XPG_I_2,PF12813.10,7.3e-44,5.7e-48,1.1e-43,2,222,138,352,137,375,8.6e-01
PTB39804.1,KZ679263.1,hypothetical protein,100483,103638,-,PAP_assoc,PF03828.22,1.0e-18,2.4e-22,4.8e-18,1,63,878,987,878,987,9.8e-01
PTB39806.1,KZ679263.1,hypothetical protein,107554,108540,-,Bud13,PF09736.12,7.3e-51,1.0e+00,2.0e+04,34,34,77,77,16,168,5.6e-01
PTB39806.1,KZ679263.1,hypothetical protein,107554,108540,-,Bud13,PF09736.12,7.3e-51,3.7e-55,7.3e-51,1,144,170,312,170,312,9.7e-01
PTB39807.1,KZ679263.1,hypothetical protein,108981,111305,+,TRAPPC-Trs85,PF12739.10,2.1e-117,9.4e-02,1.8e+03,144,186,111,151,110,203,7.4e-01
PTB39807.1,KZ679263.1,hypothetical protein,108981,111305,+,TRAPPC-Trs85,PF12739.10,2.1e-117,1.9e-121,3.8e-117,2,411,291,679,290,694,9.2e-01
PTB39808.1,KZ679263.1,hypothetical protein,111884,111933,+,Snf7,PF03357.24,1.9e-21,1.4e-25,2.7e-21,2,172,246,430,245,431,9.5e-01
PTB39809.1,KZ679263.1,hypothetical protein,114518,115031,-,zf-C3HC4_2,PF13923.9,3.5e-13,1.8e-17,3.5e-13,1,40,29,67,29,67,9.8e-01
PTB39809.1,KZ679263.1,hypothetical protein,114518,115031,-,zf-C3HC4_2,PF13923.9,3.5e-13,1.8e-01,3.4e+03,37,40,178,181,177,188,6.8e-01
PTB39810.1,KZ679263.1,hypothetical protein,115541,115594,+,CDC27,PF09507.13,1.1e-76,6.8e-81,1.3e-76,3,427,19,443,18,443,7.5e-01
PTB39811.1,KZ679263.1,hypothetical protein,117803,118007,+,Dioxygenase_C,PF00775.24,3.2e-11,3.3e-15,6.4e-11,2,100,110,213,109,282,7.9e-01
PTB39812.1,KZ679263.1,hypothetical protein,120714,121205,-,Aminotran_1_2,PF00155.24,2.7e-22,1.8e-26,3.6e-22,36,360,48,435,30,438,8.5e-01
PTB39813.1,KZ679263.1,glycoside hydrolase family 125 protein,123334,123473,-,Glyco_hydro_125,PF06824.14,1.3e-179,7.8e-184,1.5e-179,1,418,87,521,87,521,9.8e-01
PTB39814.1,KZ679263.1,hypothetical protein,125327,125744,-,Tudor-knot,PF11717.11,4.8e-18,2.2e-21,1.5e-17,2,54,29,80,28,81,9.6e-01
PTB39814.1,KZ679263.1,hypothetical protein,125327,125744,-,zf-MYST,PF17772.4,7.2e-23,2.2e-26,1.4e-22,1,55,218,272,218,272,9.9e-01
PTB39814.1,KZ679263.1,hypothetical protein,125327,125744,-,MOZ_SAS,PF01853.21,1.2e-82,2.6e-86,1.7e-82,1,179,277,456,277,457,9.7e-01
PTB39815.1,KZ679263.1,hypothetical protein,126102,127064,+,RNase_T,PF00929.27,6.2e-17,6.3e-21,1.2e-16,1,165,134,284,134,284,8.5e-01
PTB39816.1,KZ679263.1,hypothetical protein,128278,128649,-,CMAS,PF02353.23,6.1e-68,1.3e-71,8.4e-68,6,241,160,413,155,431,9.2e-01
PTB39817.1,KZ679263.1,hypothetical protein,129627,129753,+,RNase_H2_suC,PF08615.14,8.4e-23,5.3e-27,1.0e-22,2,141,16,143,15,143,8.4e-01
PTB39818.1,KZ679263.1,hypothetical protein,130914,131188,+,MCM6_C,PF18263.4,8.5e-31,5.3e-34,2.1e-30,2,108,850,954,849,954,9.6e-01
PTB39818.1,KZ679263.1,hypothetical protein,130914,131188,+,MCM_lid,PF17855.4,3.5e-24,1.9e-27,7.6e-24,1,87,701,788,701,788,9.5e-01
PTB39818.1,KZ679263.1,hypothetical protein,130914,131188,+,MCM,PF00493.26,1.6e-102,5.8e-106,2.3e-102,2,224,465,687,464,687,9.9e-01
PTB39818.1,KZ679263.1,hypothetical protein,130914,131188,+,MCM_OB,PF17207.6,1.9e-39,1.0e-42,4.0e-39,2,125,230,358,229,359,9.6e-01
PTB39818.1,KZ679263.1,hypothetical protein,130914,131188,+,MCM_N,PF14551.9,3.4e-24,3.4e-27,1.3e-23,1,105,83,223,83,223,9.6e-01
PTB39818.1,KZ679263.1,hypothetical protein,130914,131188,+,MCM,PF00493.26,1.6e-102,4.2e-01,1.6e+03,152,174,442,463,429,466,7.2e-01
PTB39820.1,KZ679263.1,hypothetical protein,141171,141218,-,F1F0-ATPsyn_F,PF10791.12,9.4e-41,5.4e-45,1.1e-40,1,92,4,94,4,94,9.9e-01
PTB39821.1,KZ679263.1,hypothetical protein,141499,141680,+,NDUS4,PF04800.15,1.8e-35,1.3e-39,2.6e-35,1,95,94,190,94,191,9.6e-01
PTB39822.1,KZ679263.1,hypothetical protein,143730,143806,-,CTLH,PF10607.12,4.7e-31,3.7e-35,7.2e-31,2,145,63,207,62,210,9.4e-01
PTB39823.1,KZ679263.1,hypothetical protein,145519,145689,+,PRK,PF00485.21,5.3e-61,7.5e-65,7.3e-61,1,195,25,212,25,213,9.9e-01
PTB39823.1,KZ679263.1,hypothetical protein,145519,145689,+,UPRTase,PF14681.9,1.5e-38,2.4e-42,2.3e-38,2,181,256,434,255,441,9.6e-01
PTB39825.1,KZ679263.1,hypothetical protein,148748,150812,+,Pyr_redox_2,PF07992.17,1.0e-43,7.9e-02,7.7e+02,140,155,104,118,83,132,8.4e-01
PTB39825.1,KZ679263.1,hypothetical protein,148748,150812,+,Pyr_redox_2,PF07992.17,1.0e-43,4.6e-47,4.6e-43,2,279,170,488,169,500,8.6e-01
PTB39826.1,KZ679263.1,hypothetical protein,152479,152633,-,Nop53,PF07767.14,5.7e-113,3.5e-117,6.9e-113,1,402,22,407,22,407,9.4e-01
PTB39827.1,KZ679263.1,hypothetical protein,153294,153337,+,Ras,PF00071.25,1.6e-59,3.2e-63,2.1e-59,1,159,15,173,15,175,9.9e-01
PTB39828.1,KZ679263.1,hypothetical protein,154880,154924,+,Kei1,PF08552.14,7.6e-53,3.6e-56,7.0e-52,2,189,17,188,16,188,8.8e-01
PTB39829.1,KZ679263.1,hypothetical protein,159335,159374,+,Flavodoxin_1,PF00258.28,5.8e-29,2.1e-32,1.4e-28,1,143,792,934,792,934,9.7e-01
PTB39829.1,KZ679263.1,hypothetical protein,159335,159374,+,NIR_SIR_ferr,PF03460.20,1.1e-31,3.1e-17,2.0e-13,8,67,1020,1078,1014,1080,9.2e-01
PTB39829.1,KZ679263.1,hypothetical protein,159335,159374,+,NIR_SIR,PF01077.25,1.4e-54,1.1e-52,7.0e-49,3,159,1114,1280,1112,1280,9.5e-01
PTB39829.1,KZ679263.1,hypothetical protein,159335,159374,+,NIR_SIR_ferr,PF03460.20,1.1e-31,4.6e-19,3.0e-15,3,69,1298,1367,1298,1367,9.5e-01
PTB39829.1,KZ679263.1,hypothetical protein,159335,159374,+,NIR_SIR,PF01077.25,1.4e-54,1.0e-06,6.8e-03,51,144,1425,1507,1379,1511,8.7e-01
PTB39830.1,KZ679263.1,glycosyltransferase family 2 protein,168711,168853,-,Chitin_synth_1N,PF08407.14,3.4e-27,1.0e-30,6.5e-27,1,73,252,324,252,324,9.6e-01
PTB39830.1,KZ679263.1,glycosyltransferase family 2 protein,168711,168853,-,Chitin_synth_1,PF01644.20,5.8e-77,1.3e-80,8.3e-77,1,163,325,487,325,487,1.0e+00
PTB39830.1,KZ679263.1,glycosyltransferase family 2 protein,168711,168853,-,Chitin_synth_2,PF03142.18,2.7e-22,3.3e-03,2.2e+01,406,491,752,846,740,864,6.8e-01
PTB39831.1,KZ679263.1,hypothetical protein,171061,171370,+,Mob1_phocein,PF03637.20,6.8e-70,4.9e-74,9.6e-70,3,166,78,243,76,247,9.7e-01
PTB39832.1,KZ679263.1,hypothetical protein,172622,172777,+,OSCP,PF00213.21,4.0e-49,2.4e-53,4.8e-49,2,172,45,220,44,220,9.5e-01
PTB39835.1,KZ679263.1,hypothetical protein,179806,180024,+,Prenyltransf,PF01255.22,3.0e-81,2.1e-85,4.0e-81,2,219,46,347,46,349,8.4e-01
PTB39837.1,KZ679263.1,hypothetical protein,186693,186697,+,Ribosomal_L24e,PF01246.23,5.5e-32,5.4e-36,1.1e-31,1,65,1,65,1,66,9.8e-01
PTB39841.1,KZ679263.1,hypothetical protein,194619,194747,+,V_ATPase_I,PF01496.22,0.0e+00,0.0e+00,0.0e+00,2,816,32,842,31,842,9.2e-01
PTB39842.1,KZ679263.1,hypothetical protein,201028,201180,-,Lactamase_B,PF00753.30,1.9e-18,7.3e-22,3.6e-18,3,162,35,206,33,266,9.4e-01
PTB39842.1,KZ679263.1,hypothetical protein,201028,201180,-,Beta-Casp,PF10996.11,3.8e-29,2.2e-32,1.1e-28,1,114,262,397,262,397,8.1e-01
PTB39842.1,KZ679263.1,hypothetical protein,201028,201180,-,CPSF73-100_C,PF11718.11,2.8e-88,1.1e-91,5.3e-88,2,217,530,867,529,867,9.6e-01
PTB39843.1,KZ679263.1,hypothetical protein,201869,203249,+,TAF4,PF05236.17,2.0e-29,1.0e-06,2.0e-02,2,66,215,329,214,341,8.9e-01
PTB39843.1,KZ679263.1,hypothetical protein,201869,203249,+,TAF4,PF05236.17,2.0e-29,8.1e-30,1.6e-25,71,273,383,673,379,673,8.6e-01
PTB39844.1,KZ679263.1,hypothetical protein,204820,206190,-,CDH-cyt,PF16010.8,4.4e-11,6.5e-15,1.3e-10,43,179,62,215,30,217,7.7e-01
PTB39845.1,KZ679263.1,hypothetical protein,207048,207059,+,CN_hydrolase,PF00795.25,1.4e-45,1.0e-49,2.0e-45,2,261,4,282,3,282,9.0e-01
PTB39847.1,KZ679263.1,hypothetical protein,222125,222379,+,P16-Arc,PF04699.17,8.9e-53,5.4e-57,1.1e-52,1,150,15,202,15,202,9.4e-01
PTB39848.1,KZ679263.1,hypothetical protein,224084,224320,-,Methyltransf_11,PF08241.15,8.2e-11,9.0e-15,1.8e-10,15,91,120,197,89,201,8.0e-01
PTB39849.1,KZ679263.1,hypothetical protein,225289,225731,+,Alpha_adaptin_C,PF02296.19,6.8e-46,3.3e-49,2.1e-45,1,113,816,931,816,931,9.8e-01
PTB39849.1,KZ679263.1,hypothetical protein,225289,225731,+,Alpha_adaptinC2,PF02883.23,1.6e-14,5.3e-18,3.5e-14,2,111,704,810,703,810,8.8e-01
PTB39849.1,KZ679263.1,hypothetical protein,225289,225731,+,Adaptin_N,PF01602.23,5.6e-122,1.1e-125,7.0e-122,1,520,20,570,20,574,9.4e-01
PTB39850.1,KZ679263.1,hypothetical protein,230013,230126,-,Ala_racemase_N,PF01168.23,1.3e-26,8.1e-31,1.6e-26,5,219,25,251,16,251,8.6e-01
PTB39852.1,KZ679263.1,hypothetical protein,232896,233300,+,Sds3,PF08598.14,5.1e-25,3.6e-29,7.0e-25,2,168,36,236,35,346,9.0e-01
PTB39854.1,KZ679263.1,hypothetical protein,239217,239612,+,Abp2,PF09441.13,1.0e-81,7.4e-86,1.5e-81,1,170,32,201,32,202,9.9e-01
PTB39857.1,KZ679263.1,hypothetical protein,244505,244551,+,Sugar_tr,PF00083.27,4.8e-89,6.0e-93,5.8e-89,3,452,132,580,129,580,9.0e-01
PTB39859.1,KZ679263.1,hypothetical protein,251661,252951,+,MS_channel,PF00924.21,9.2e-20,8.2e-24,1.6e-19,2,145,416,560,415,599,8.9e-01
PTB39862.1,KZ679263.1,hypothetical protein,256298,257184,+,Fungal_trans,PF04082.21,6.2e-16,4.4e-20,8.7e-16,90,181,228,313,134,371,7.1e-01
PTB39863.1,KZ679263.1,glycoside hydrolase family 27 protein,260381,260476,-,Melibiase_2,PF16499.8,1.1e-53,6.9e-27,6.8e-23,1,109,27,124,27,133,9.4e-01
PTB39863.1,KZ679263.1,glycoside hydrolase family 27 protein,260381,260476,-,Melibiase_2,PF16499.8,1.1e-53,1.8e-32,1.7e-28,107,284,142,337,134,337,7.5e-01
PTB39863.1,KZ679263.1,glycoside hydrolase family 27 protein,260381,260476,-,Melibiase_C,PF17801.4,1.7e-11,2.2e-14,2.1e-10,2,55,360,427,359,442,7.6e-01
PTB39863.1,KZ679263.1,glycoside hydrolase family 27 protein,260381,260476,-,Melibiase_C,PF17801.4,1.7e-11,6.8e-02,6.7e+02,55,71,482,498,464,498,8.0e-01
PTB39864.1,KZ679263.1,hypothetical protein,261486,263090,-,Sugar_tr,PF00083.27,4.2e-80,4.9e-84,4.9e-80,1,452,56,511,56,511,9.2e-01
PTB39865.1,KZ679263.1,hypothetical protein,264247,264342,+,Mpv17_PMP22,PF04117.15,5.9e-15,5.6e-19,1.1e-14,6,62,131,187,126,187,9.3e-01
PTB39866.1,KZ679263.1,glycoside hydrolase family 27 protein,265988,266565,+,Melibiase_2,PF16499.8,1.8e-11,1.6e-07,1.5e-03,47,97,88,137,74,145,8.8e-01
PTB39866.1,KZ679263.1,glycoside hydrolase family 27 protein,265988,266565,+,Melibiase_2,PF16499.8,1.8e-11,1.8e-10,1.8e-06,108,281,177,366,143,368,6.9e-01
PTB39866.1,KZ679263.1,glycoside hydrolase family 27 protein,265988,266565,+,Melibiase_C,PF17801.4,5.0e-13,1.1e-16,1.1e-12,3,71,389,474,387,474,8.3e-01
PTB39867.1,KZ679263.1,hypothetical protein,268476,268567,+,RHD3_GTPase,PF05879.15,3.0e-124,5.1e-128,5.0e-124,1,245,56,308,56,308,9.9e-01
PTB39867.1,KZ679263.1,hypothetical protein,268476,268567,+,Sey1_3HB,PF20428.1,1.0e-149,1.5e-153,1.5e-149,2,419,355,794,354,794,9.9e-01
PTB39868.1,KZ679263.1,hypothetical protein,271637,272692,-,RNase_HII,PF01351.21,1.7e-48,4.2e-51,8.2e-47,1,197,67,295,67,296,8.3e-01
PTB39869.1,KZ679263.1,hypothetical protein,273551,273633,+,Mif2_N,PF15624.9,2.6e-23,2.6e-27,2.6e-23,1,134,20,144,20,145,8.5e-01
PTB39869.1,KZ679263.1,hypothetical protein,273551,273633,+,Mif2_N,PF15624.9,2.6e-23,1.2e+00,1.1e+04,59,125,165,230,126,236,5.5e-01
PTB39869.1,KZ679263.1,hypothetical protein,273551,273633,+,CENP-C_C,PF11699.11,5.4e-33,9.5e-37,9.4e-33,1,85,530,614,530,614,9.9e-01
PTB39870.1,KZ679263.1,hypothetical protein,279092,279356,-,RNA12,PF10443.12,2.2e-158,1.1e-162,2.2e-158,1,442,390,822,390,824,9.5e-01
PTB39870.1,KZ679263.1,hypothetical protein,279092,279356,-,RNA12,PF10443.12,2.2e-158,1.7e-01,3.3e+03,419,444,837,862,834,862,8.5e-01
PTB39871.1,KZ679263.1,hypothetical protein,279850,280587,+,DUF3128,PF11326.11,4.8e-26,4.3e-30,8.4e-26,2,79,117,200,116,200,9.7e-01
PTB39872.1,KZ679263.1,hypothetical protein,282557,283309,-,HSP70,PF00012.23,1.1e-259,1.2e-263,1.2e-259,1,598,6,612,6,613,9.8e-01
PTB39874.1,KZ679263.1,hypothetical protein,287864,288320,-,Carn_acyltransf,PF00755.23,8.4e-203,5.3e-207,1.0e-202,1,567,91,733,91,734,9.3e-01
PTB39877.1,KZ679263.1,hypothetical protein,301736,301862,-,RNA_pol_Rpb2_1,PF04563.18,4.1e-56,2.3e-59,7.5e-56,1,197,43,418,43,425,9.7e-01
PTB39877.1,KZ679263.1,hypothetical protein,301736,301862,-,RNA_pol_Rpb2_3,PF04565.19,9.0e-20,6.0e-23,2.0e-19,2,68,455,518,454,518,9.7e-01
PTB39877.1,KZ679263.1,hypothetical protein,301736,301862,-,RNA_pol_Rpb2_4,PF04566.16,1.9e-21,1.4e-24,4.7e-21,1,62,557,618,557,618,9.8e-01
PTB39877.1,KZ679263.1,hypothetical protein,301736,301862,-,RNA_pol_Rpb2_6,PF00562.31,5.9e-121,3.1e-124,1.0e-120,1,389,686,1062,686,1062,9.4e-01
PTB39877.1,KZ679263.1,hypothetical protein,301736,301862,-,RNA_pol_Rpb2_7,PF04560.23,1.1e-32,7.5e-36,2.4e-32,1,86,1064,1149,1064,1150,9.8e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,2.3e-03,7.5e+00,10,38,1373,1400,1362,1400,7.9e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,3.2e-07,1.0e-03,1,38,1312,1358,1312,1358,8.7e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,1.1e-02,3.4e+01,17,38,1274,1308,1269,1308,7.4e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,3.6e-13,1.2e-09,2,38,1229,1266,1228,1266,9.7e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,3.7e-05,1.2e-01,9,38,1195,1224,1190,1224,8.5e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,7.8e-09,2.6e-05,3,38,1146,1181,1144,1181,9.2e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,2.0e-12,6.7e-09,1,38,1103,1140,1103,1140,9.2e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,3.9e-05,1.3e-01,15,38,954,976,940,976,7.2e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,1.7e-07,5.5e-04,3,38,1023,1058,1021,1058,9.3e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,2.0e-03,6.5e+00,15,38,998,1017,985,1017,8.6e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,6.2e-10,2.0e-06,1,38,1062,1099,1062,1099,9.4e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,WD40,PF00400.35,9.9e-66,2.1e-06,6.8e-03,3,38,901,936,899,936,8.5e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,NACHT,PF05729.15,1.1e-20,1.2e-23,4.0e-20,2,147,358,526,357,545,9.0e-01
PTB39878.1,KZ679263.1,hypothetical protein,306593,307090,-,NACHT_N,PF17100.8,8.7e-76,5.8e-79,1.9e-75,1,218,52,273,52,275,9.5e-01
PTB39879.1,KZ679263.1,hypothetical protein,308917,310332,+,Ferritin_2,PF13668.9,7.6e-21,6.0e-25,1.2e-20,2,136,125,255,122,257,9.6e-01
